#name,AF1,AF2,AF3,AF4,AF5,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,MSWHIM1,MSWHIM2,MSWHIM3,E1,E2,E3,E4,E5,PD1,PD2,PRIN1,PRIN2,PRIN3,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,SV1,SV2,SV3,SV4,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,SVGER1,SVGER2,SVGER3,SVGER4,SVGER5,SVGER6,SVGER7,SVGER8,SVGER9,SVGER10,SVGER11,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,VSTPV1,VSTPV2,VSTPV3,VSTPV4,VSTPV5,VSTPV6,Z1,Z2,Z3,Z4,Z5
potr.txt_10719,0.309631996,-0.131985827,0.31254674,0.25851374,0.446442274,0.274,-0.25,-0.3175,-0.0485,0.005,0.354,0.041,0.1245,-0.046,-0.255,-0.032,-0.2415,0.193,-0.35025,0.09575,0.0358,0.5646,-0.19275,0.11645,-0.106,-0.023,0.073,0.378,0.268,-0.7355,0.251,0.3785,-0.0215,-0.093,-0.415,0.2555,-0.1605,0.04655,-0.02855,-0.06655,-0.13475,0.01015,-0.145,0.1185,-1.531695,0.402285,1.3006,-1.216,0.245,-0.3375,0.704,-0.553,0.6055,0.5155,-0.0855,0.23615,0.008,-0.01795,-0.15775,-0.8263,-0.2046,-0.1091,-0.03305,-0.1797,0.228,0.1023,0.30095,-0.31375,-1.1442,0.097955,-0.45905,0.78159,0.505565,-1.100645,-0.02977,-0.79378,-0.074955,-0.206365,-4.4005,0.635,-0.363,0.465,0.4805,-0.1795,0.038,-0.0385,0.0805,0.2165,-0.196,0.6835,-0.2335,-0.787,0.438,0.389,-0.11,0.3635,-0.244,0.319,-0.3955,-0.888,-0.308,0.3655
potr.txt_11047,-0.196017849,-0.257427307,-0.398348863,0.60915469,-0.06945723,-0.063,-0.545,-0.116,0.029,0.109,0.232666667,0.092666667,-0.117333333,0.276,-0.006,-0.273666667,-0.374,0.187,0.054766667,0.230533333,-0.189066667,0.7101,-0.0805,0.061433333,-0.379333333,-0.471666667,0.126333333,0.025666667,-0.145333333,-0.606333333,-0.019333333,-0.126666667,0.018,-0.160333333,-0.567666667,0.429333333,-0.380666667,-0.011633333,0.047466667,-0.138533333,-0.106966667,-0.014366667,-0.804333333,-0.287333333,0.063173333,-2.164526667,0.6692,0.091666667,-1.333666667,-0.936,0.925,-0.158666667,0.307,0.219333333,0.268333333,0.2377,0.088933333,-0.068833333,-0.058933333,-1.010833333,-0.424566667,-0.3097,0.0323,-0.162433333,-0.3614,0.066766667,0.235166667,-1.390056667,-1.049656667,0.353583333,-0.41666,0.65169,0.111206667,-2.383836667,0.088323333,-0.703266667,-1.49348,0.64063,-5.594,-0.132,0.048333333,0.645333333,0.842333333,0.076666667,-0.315666667,-0.322,-0.478,0.158666667,-0.415333333,0.154,-0.232666667,-0.975666667,0.164,0.635666667,-0.395333333,0.068,-0.265333333,-0.229,-1.097666667,-0.447333333,-0.487,0.438333333
potr.txt_7727,-0.374640704,0.320718706,-0.395633577,-0.049615036,0.102652004,-0.366818182,-0.131363636,0.145454545,0.345,0.416818182,-0.222272727,0.127727273,0.085909091,-0.001363636,-0.026818182,-0.244090909,-0.206818182,0.181363636,0.333318182,-0.169045455,-0.158909091,-0.127363636,-0.140181818,0.1785,0.250454545,-0.156818182,0.216818182,-0.372727273,-0.116818182,0.053181818,0.327727273,-0.104545455,0.247727273,0.636363636,-0.270909091,0.457727273,-0.308181818,-0.047136364,0.076090909,0.043227273,0.041272727,-0.075227273,-0.348636364,-0.078636364,2.233922727,-0.774218182,-0.943995455,1.379090909,-1.043181818,0.922727273,0.023181818,0.451363636,0.074545455,0.108181818,-0.31,0.221909091,0.062181818,0.022363636,0.0745,-0.817318182,-0.099590909,0.088454545,0.059863636,-0.226772727,-0.372909091,0.169318182,0.047090909,-0.080040909,0.471222727,-0.337831818,-0.328040909,-0.028209091,-0.369559091,-0.754072727,0.190309091,-0.214263636,-0.054540909,0.519854545,-4.448636364,-0.387272727,-0.263181818,0.154090909,0.563636364,0.200909091,-0.305,-0.103181818,0.108181818,0.239545455,0.054545455,-0.155909091,-0.08,-0.8,0.060909091,0.483636364,-0.002727273,0.344090909,-0.151363636,-0.293636364,-0.484545455,0.534545455,0.220909091,-0.506363636
potr.txt_8863,0.257627307,-0.020075754,0.541713446,0.21938927,0.831490075,0.191621622,0.143783784,-0.151891892,-0.041081081,0.187837838,0.263513514,0.290810811,0.028108108,0.038378378,-0.101621622,-0.004324324,-0.08972973,0.282702703,-0.472783784,-0.024810811,0.113027027,0.246405405,-0.278243243,0.453108108,0.057297297,0.136756757,0.245135135,0.318378378,-0.084594595,-0.373243243,0.218918919,0.34027027,-0.094324324,0.307567568,-0.153783784,0.347837838,-0.157567568,0.03127027,-0.035486486,-0.005432432,-0.096567568,-0.044135135,0.233783784,0.151351351,-1.321075676,1.29932973,0.727886486,-0.582702703,0.663783784,0.535405405,0.587567568,0.07,0.631081081,0.216756757,0.034324324,0.219081081,0.023432432,0.049297297,-0.078918919,-0.645621622,-0.008945946,-0.028135135,-0.09527027,-0.203756757,-0.306972973,0.320216216,0.543675676,0.4879,-0.367932432,-0.094621622,0.296705405,0.683764865,-0.137316216,-0.120513514,0.035164865,-0.609248649,0.889118919,0.695497297,-3.337297297,0.363243243,-0.246486486,-0.028108108,0.595675676,-0.197837838,0.20027027,0.078918919,0.344864865,0.444594595,0.097027027,0.566486486,-0.157297297,-0.63972973,0.254324324,0.225675676,-0.376756757,0.369189189,-0.310540541,0.517567568,0.195675676,-0.830810811,0.522162162,0.067837838
potr.txt_9973,0.146650055,-0.448405581,0.273225813,-0.084060487,0.444536753,-0.222666667,0.147333333,-0.411333333,-0.218666667,0.092,-0.003333333,0.180666667,0.038,0.099333333,-0.428666667,-0.222,0.112,0.182666667,0.0736,0.38,0.541333333,0.308066667,0.2112,0.2644,-0.316666667,0.5,-0.269333333,-0.071333333,0.474666667,-0.95,0.441333333,-0.028,0.271333333,0.135333333,-0.132,0.52,-0.070666667,-0.050066667,-0.106666667,-0.017333333,-0.151,0.109,0.918,-0.205333333,2.036746667,2.604913333,2.152186667,1.134,1.512666667,0.37,0.999333333,-0.992666667,0.314666667,-0.210666667,0.268666667,0.231266667,0.040666667,0.148733333,-0.164133333,-0.4658,-0.0846,0.273133333,-0.215266667,-0.462933333,0.4572,0.231933333,0.206533333,1.852193333,0.306493333,0.40722,-0.56974,1.28348,0.545366667,1.504993333,1.49316,-0.689886667,1.977893333,-0.817046667,-2.266,0.000666667,-0.762,-0.036666667,-0.088,0.276,0.390666667,0.514,0.012666667,0.730666667,-0.084,0.283333333,0.104,-0.49,0.240666667,0.110666667,0.326666667,0.187333333,-0.393333333,-1.131333333,0.652,-0.711333333,0.979333333,0.228666667
potr.txt_11483,0.111247673,-0.333457006,0.239223953,-0.060514676,0.193277838,-0.143529412,-0.049411765,-0.464117647,-0.194705882,0.135882353,0.243529412,-0.016470588,-0.052941176,0.020588235,-0.178823529,-0.051764706,-0.047647059,0.115294118,-0.124235294,0.378352941,0.361705882,0.246411765,-0.099588235,0.184176471,-0.29,0.311176471,-0.005882353,0.072352941,0.384117647,-0.548823529,0.07,-0.000588235,-0.305294118,0.05,-0.312941176,0.523529412,-0.18,-0.032882353,-0.083941176,-0.037235294,-0.086647059,0.018941176,0.613529412,-0.135882353,1.033294118,1.676723529,0.666858824,0.677058824,1.177647059,-0.36,0.65,-0.523529412,0.301176471,0.038823529,0.126470588,0.241117647,-0.025588235,0.043941176,-0.056117647,-0.590176471,-0.066,0.087117647,-0.104882353,-0.146705882,0.397882353,0.111764706,0.042294118,2.174941176,-0.635417647,-0.201670588,-0.849547059,0.286658824,0.403141176,1.761417647,0.018852941,-0.670058824,2.646223529,-0.517029412,-3.037058824,0.456470588,-0.581764706,0.251764706,0.063529412,0.13,0.221764706,0.354117647,-0.032941176,0.362352941,-0.073529412,0.095294118,-0.257058824,-0.584117647,0.408823529,0.294705882,0.287058824,0.26,-0.001764706,-0.691764706,0.247647059,-0.584705882,0.221176471,0.012941176
potr.txt_11913,-0.068812553,-0.844989243,-0.825337767,0.751516367,-0.05866532,-0.56,-0.586666667,-0.853333333,-0.396666667,0.293333333,0.26,0.143333333,0.143333333,-0.233333333,-0.296666667,-0.4,0.053333333,0.173333333,0.337666667,0.942666667,0.563666667,1.380333333,0.301,0.291666667,-0.806666667,0.273333333,-0.236666667,-0.166666667,0.146666667,-1.906666667,1.023333333,-0.533333333,0.14,0.82,-0.663333333,0.506666667,0.093333333,-0.097,-0.101,-0.191333333,-0.291,0.128333333,0.653333333,-0.523333333,3.431733333,1.3814,2.549,2.176666667,0.78,-0.906666667,1.42,-1.543333333,0.943333333,0.03,-0.05,0.263333333,0.061,0.011,-0.299666667,-0.718666667,-0.171,0.124333333,-0.061,-0.545666667,1.020333333,0.022333333,0.098333333,0.131733333,-2.112466667,1.368133333,-1.552066667,0.7435,0.511266667,-0.7679,0.9187,-1.396066667,-0.725133333,-0.7357,-3.783333333,0.966666667,-0.89,1.103333333,-0.056666667,0.516666667,0.28,0.473333333,-0.266666667,0.693333333,-0.69,0.596666667,-0.37,-0.686666667,0.84,0.463333333,0.373333333,-0.266666667,-0.003333333,-2.09,-0.57,-1.823333333,0.016666667,0.663333333
potr.txt_5331,0.028281302,0.318229825,0.015981377,0.391426392,0.420051375,0.206153846,-0.283076923,0.166153846,-0.115384615,-0.018461538,-0.084615385,0.300769231,0.218461538,-0.016923077,-0.243076923,-0.336923077,-0.238461538,0.178461538,-0.091692308,-0.371615385,-0.252846154,0.278692308,0.349846154,0.039692308,0.330769231,-0.244615385,-0.089230769,-0.014615385,-0.256153846,-0.220769231,0.525384615,-0.014615385,0.235384615,0.219230769,-0.353846154,0.26,-0.207692308,0.045923077,0.073230769,0.018153846,-0.073461538,0.038076923,-0.561538462,-0.096153846,-0.837615385,-1.0168,1.544723077,-0.969230769,-1.044615385,0.876923077,0.223076923,-0.316923077,0.073846154,-0.046153846,0.153076923,0.209076923,0.104076923,-0.009153846,-0.082384615,-0.905615385,-0.134923077,-0.056615385,0.094538462,-0.421230769,-0.535769231,0.258692308,0.399307692,-1.4543,-0.157184615,-0.396592308,-0.016184615,0.753323077,-0.012607692,-2.375876923,0.471830769,-0.376530769,-1.137123077,1.061446154,-4.832307692,-0.158461538,-0.376153846,0.263846154,0.711538462,-0.056923077,-0.105384615,-0.283076923,0.315384615,0.136153846,-0.194615385,0.403076923,0.397692308,-0.863846154,0.201538462,0.4,-0.28,0.231538462,-0.574615385,0.213846154,-0.449230769,-0.073076923,0.137692308,0.237692308
potr.txt_11645,-0.207008342,-0.088072809,-0.90507775,0.54885909,-0.321072601,-0.224,-0.329,-0.521,-0.058,0.177,0.281,0.098,-0.042,0.076,-0.114,-0.139,-0.062,0.136,-0.0489,0.3073,0.241,0.5595,0.0585,0.6893,-0.217,0.073,0.612,0.088,-0.364,-0.504,-0.041,-0.364,0.13,-0.064,-0.437,0.667,-0.179,-0.0601,-0.021,-0.0579,-0.1558,-0.1018,0.358,-0.239,1.16802,0.56798,0.41439,1.123,0.457,-0.706,0.949,0.205,0.07,0.293,0.131,0.2405,-0.0076,-0.0126,-0.0553,-0.7055,-0.1569,-0.1571,-0.0527,-0.214,0.1544,0.2042,0.1621,2.54909,-2.06113,-0.23129,-0.31191,0.3958,-0.18487,2.17728,-0.51182,-1.13161,3.65841,0.91339,-3.581,0.66,-0.216,0.262,0.324,0.103,0.099,0.233,-0.359,0.376,-0.157,-0.045,-0.013,-0.662,0.327,0.288,-0.211,0.177,0.002,-0.569,-0.167,-1.131,-0.273,0.296
potr.txt_357,0.133063377,0.124430735,-0.323044218,-0.229398616,0.001328435,0.3044,0.085,0.2068,0.1636,0.376,-0.0282,-0.0856,-0.0364,0.0328,0.0032,0.1426,-0.294,0.0948,-0.21666,-0.08524,-0.3096,-0.34424,-0.21808,-0.0177,0.1006,-0.0968,-0.165,0.1398,-0.0816,0.325,0.1874,0.0284,0.1452,0.0622,-0.0844,0.3298,-0.3804,0.05942,0.00058,0.0118,0.09138,-0.03542,-0.3592,0.396,-1.82455,0.015362,-1.266578,-0.9438,-0.044,0.408,-0.1774,0.528,0.162,-0.1512,-0.1504,0.21658,-0.03048,-0.01478,0.07156,-0.77508,-0.10938,-0.13962,-0.06136,0.09628,-0.3702,0.33934,0.1864,-0.390884,0.407136,-0.440094,0.190936,-0.164858,-0.346862,-0.456976,-0.444964,0.196494,-0.211162,0.054256,-4.1178,-0.0978,0.0528,-0.1662,0.7024,-0.2936,-0.1676,-0.1336,0.249,-0.0348,0.4038,0.053,-0.1134,-0.7518,-0.0336,0.3616,-0.3338,0.5988,-0.1032,1.1226,0.1128,0.545,0.0924,-0.1966
potr.txt_12045,-0.687540823,0.583952583,0.634657814,1.014961,1.0354432,-0.125714286,-0.31,0.628571429,0.057142857,-0.391428571,0.817142857,0.704285714,0.568571429,-0.151428571,0.161428571,-0.894285714,-0.57,0.185714286,0.443428571,-0.869142857,-0.629857143,1.351142857,-0.512,-0.634142857,0.432857143,-1.142857143,0.055714286,-0.515714286,-0.177142857,-0.644285714,0.91,1.204285714,-0.725714286,0.274285714,-0.518571429,0.164285714,-0.51,-0.002142857,0.336428571,-0.102,-0.095857143,0.104142857,-2.087142857,-0.582857143,1.621585714,-6.851128571,1.801428571,-0.671428571,-5.61,1.544285714,-0.435714286,-0.711428571,1.825714286,0.45,-0.34,0.210714286,0.269571429,-0.043857143,-0.129285714,-1.401857143,-0.262857143,-0.144142857,0.296714286,-0.652,-1.446714286,0.009571429,1.295142857,-4.911257143,-0.150085714,-0.2554,0.6663,1.356614286,0.053314286,-7.929114286,0.836771429,-1.355585714,-6.087685714,1.627828571,-7.921428571,-0.651428571,-0.23,1.042857143,1.832857143,0.455714286,-0.874285714,-1.357142857,0.817142857,-0.197142857,-1.295714286,1.148571429,-0.961428571,-1.34,0.32,0.96,-0.638571429,0.488571429,-1.201428571,-0.607142857,-2.938571429,-0.464285714,-0.794285714,0.06
potr.txt_3307,-0.231487868,-0.527844832,0.4212117,-0.11219578,0.546357166,-0.584,0.58,-0.632,0.402,0.112,0.066,0.278,0.09,0.002,-0.426,-0.226,0.302,-0.008,0.439,0.5106,0.7734,0.0234,0.1018,0.5452,-0.33,0.75,0.026,-0.362,-0.04,-0.44,0.274,0.304,1.046,0.522,0.28,0.672,-0.124,-0.1462,-0.1132,0.0054,-0.0512,0.0474,1.64,-0.376,4.61466,3.45132,-0.10302,3.332,1.834,0.496,0.234,0.03,-0.002,-0.728,-0.176,0.233,-0.0294,0.2534,-0.0454,-0.2296,0.1522,0.4528,-0.3264,-0.4368,0.5476,0.3042,0.256,3.44508,0.91106,0.43112,0.21784,0.76248,-0.02516,4.00626,1.1498,-0.47956,4.09812,-0.3254,-0.836,0.196,-0.58,-0.658,-0.226,0.5,0.498,0.778,0.068,0.556,0.388,-0.07,0.092,-0.272,0.08,-0.192,0.112,0.328,-0.234,-1.346,1.406,-0.522,1.25,-0.096
potr.txt_8067,0.020616363,-0.250165713,0.003076267,-0.164914117,0.000427625,0.1175,0.255416667,-0.4925,0.417916667,-0.10375,-0.070833333,0.155833333,0.04125,-0.02125,0.147083333,-0.020833333,-0.179166667,-0.018333333,-0.275375,0.23525,0.125,-0.046916667,0.067625,0.060208333,-0.2525,0.143333333,0.06125,0.045833333,0.545416667,-0.1025,-0.3475,0.37375,0.495416667,0.130416667,0.044166667,0.522916667,-0.414583333,-0.02775,-0.044208333,-0.027958333,0.006666667,0.017208333,0.295833333,0.070833333,0.818675,0.669670833,0.1057875,0.497083333,0.410833333,-0.099583333,0.384166667,-0.150833333,0.025,-0.127083333,-0.900416667,0.229583333,-0.0055,0.088333333,-0.069041667,-0.616625,-0.143375,0.006958333,-0.296416667,-0.0545,0.236458333,0.295375,0.07425,-0.044316667,0.434783333,0.686108333,0.412641667,0.225229167,-0.1225625,0.5764625,0.710083333,0.2346375,-0.6579875,-1.011079167,-3.095,-0.29875,-0.09125,-0.329166667,0.16875,0.0225,-0.084166667,0.144166667,-0.136666667,0.1125,0.01375,0.36625,0.118333333,-0.6075,-0.175833333,0.184166667,-0.07125,0.417083333,-0.145,0.057083333,0.295416667,-0.297916667,0.550416667,0.233333333
potr.txt_10553,-0.04225968,-0.898139316,-0.438340331,0.733481877,0.154374472,-0.297692308,-0.477692308,-0.486153846,-0.279230769,0.276923077,0.227692308,0.257692308,0.093846154,0.233076923,-0.292307692,-0.448461538,-0.096153846,0.242307692,0.178461538,0.821846154,0.228,1.152846154,0.169615385,0.162153846,-0.880769231,-0.057692308,-0.414615385,-0.072307692,0.064615385,-1.529230769,0.728461538,-0.250769231,0.205384615,0.397692308,-0.551538462,0.413076923,-0.046153846,-0.051384615,-0.068230769,-0.219538462,-0.214538462,0.128692308,-0.015384615,-0.510769231,1.649676923,-0.002476923,2.056953846,1.176923077,-0.045384615,-0.865384615,1.471538462,-1.16,0.909230769,-0.348461538,0.376153846,0.251384615,0.101846154,0.020307692,-0.224307692,-0.832384615,-0.251076923,0.044384615,-0.004923077,-0.537923077,0.234769231,0.111307692,0.423692308,-0.708853846,-0.996684615,0.646530769,-0.849053846,1.147315385,0.468646154,-2.042969231,0.998861538,-1.209876923,-1.030792308,-0.035661538,-4.546153846,0.379230769,-0.611538462,0.826153846,0.430769231,0.314615385,0.033076923,0.116153846,-0.286153846,0.613076923,-0.509230769,0.513076923,-0.324615385,-0.817692308,0.566153846,0.515384615,-0.015384615,-0.136923077,-0.333846154,-1.210769231,-0.612307692,-1.119230769,0.190769231,0.670769231
potr.txt_5779,0.211144234,-0.28821577,0.686289623,0.254650154,1.065201298,-0.177692308,0.19,-0.364615385,-0.485384615,0.495384615,0.216923077,0.280769231,0.04,-0.013076923,-0.144615385,0.016153846,0.359230769,0.323846154,-0.438153846,0.419230769,0.640153846,0.048384615,-0.136846154,1.302153846,-0.182307692,0.746923077,0.714615385,0.344615385,-0.983076923,-0.104615385,0.296153846,-0.212307692,-0.136153846,0.437692308,-0.156153846,0.533076923,0.213846154,-0.054,-0.164384615,0.029076923,-0.160692308,-0.122538462,1.658461538,0.081538462,0.658815385,4.729907692,0.819076923,1.570769231,2.885384615,0.405384615,0.89,0.415384615,0.616923077,0.133076923,0.296153846,0.222769231,-0.010769231,0.113076923,-0.121384615,-0.254692308,0.117846154,0.021769231,-0.179846154,-0.334076923,0.031692308,0.708692308,0.481692308,3.970392308,-1.313484615,-0.290992308,-0.062823077,0.571976923,-0.5426,3.648615385,-0.264353846,-1.072953846,5.168423077,1.450353846,-0.915384615,1.063846154,-0.540769231,-0.218461538,0.104615385,-0.097692308,0.811538462,0.819230769,0.263076923,0.902307692,0.289230769,0.339230769,0.147692308,-0.276153846,0.46,-0.010769231,-0.190769231,0.244615385,0.044615385,-0.08,1.224615385,-1.748461538,1.292307692,-0.209230769
potr.txt_9869,-0.588792093,0.71188902,0.16482025,1.096910532,0.824720645,0.029545455,-0.243181818,0.719545455,-0.048181818,-0.370454545,0.735,0.793636364,0.552727273,-0.173181818,0.120909091,-0.884090909,-0.598181818,0.199090909,0.296727273,-0.993681818,-0.748545455,1.412772727,-0.289090909,-0.778818182,0.578181818,-1.173181818,-0.275454545,-0.528636364,-0.100909091,-0.830909091,1.142727273,1.013636364,-0.783636364,0.597272727,-0.471818182,0.129545455,-0.528636364,0.039590909,0.351636364,-0.092045455,-0.098772727,0.155,-2.255,-0.532272727,0.613309091,-7.059177273,2.1315,-1.447272727,-5.741363636,2.005,-0.523181818,-0.947727273,1.816818182,0.154545455,-0.264090909,0.204227273,0.282363636,-0.046772727,-0.107681818,-1.437681818,-0.166954545,-0.097954545,0.314136364,-0.694409091,-1.627772727,0.015772727,1.402727273,-5.160477273,0.02615,-0.452354545,0.916927273,1.325004545,-0.059772727,-8.149368182,0.906022727,-1.253959091,-6.301086364,1.783172727,-8.094545455,-0.774090909,-0.273181818,0.954090909,1.914545455,0.386363636,-0.886363636,-1.445909091,1.058636364,-0.233636364,-1.256363636,1.208181818,-0.855454545,-1.366363636,0.308181818,0.920909091,-0.721363636,0.460454545,-1.346363636,-0.420454545,-2.859545455,-0.245454545,-0.714545455,0.171818182
potr.txt_1057,0.046300741,-0.243824219,-0.090073331,0.526051621,0.280386769,0.214102564,-0.284615385,-0.125128205,-0.128205128,0.131025641,0.277948718,0.196666667,0.037179487,0.226666667,0.12,-0.150769231,-0.304615385,0.181794872,-0.219923077,0.176538462,-0.183794872,0.546923077,-0.139538462,0.199615385,-0.336666667,-0.334615385,0.157692308,0.267948718,-0.223333333,-0.300512821,0.166153846,0.072307692,-0.115128205,-0.213333333,-0.385897436,0.395641026,-0.283846154,0.026076923,0.012025641,-0.117769231,-0.090538462,-0.019641026,-0.548461538,-0.017692308,-1.46925641,-1.195492308,0.752720513,-0.754102564,-0.735897436,-0.482820513,0.752307692,-0.024615385,0.675128205,0.096153846,0.160769231,0.224717949,0.052435897,-0.055307692,-0.106076923,-0.917461538,-0.263307692,-0.287230769,-0.005384615,-0.159487179,-0.458615385,0.269974359,0.524179487,-1.346894872,-0.976389744,-0.065510256,0.226258974,0.563497436,-0.048102564,-2.316115385,-0.169876923,-0.629848718,-1.382892308,0.684915385,-4.971794872,0.215641026,-0.006923077,0.410769231,0.886923077,-0.151282051,-0.171794872,-0.280512821,-0.081282051,0.185384615,-0.294358974,0.47025641,-0.221025641,-0.882564103,0.228461538,0.517948718,-0.53,0.273076923,-0.284102564,0.42025641,-0.785641026,-0.855384615,-0.205897436,0.371025641
potr.txt_4149,1.83146558,-0.56109831,0.5332237,-0.2771101,1.64762794,1.14,-0.04,-0.8,-0.85,0.82,0.1,0.21,0.13,0.18,-0.85,0.6,0.1,1,-1.387,0.572,0.285,0.333,-0.169,1.157,-0.34,0.82,-0.23,1.7,1.54,-1.62,1.15,-0.08,-0.48,0.6,-0.51,0.08,0.6,0.243,-0.339,-0.044,-0.325,-0.027,0.92,1.23,-8.5038,7.2728,3.8666,-4.99,5,0.7,3,-1.23,1.41,0.19,0.87,0.228,-0.075,0.049,-0.371,-0.504,0.245,0.297,-0.065,-0.387,1.011,0.525,0.553,3.1284,-1.401,-1.823,-1.1742,2.1995,1.2086,1.0935,-0.1509,-1.629,5.1296,-1.2543,-2.59,2.34,-1.69,0.41,-0.21,-1.17,0.7,0.7,0.8,1.64,0.67,1.63,0.13,-0.5,1.26,0.11,0.64,0.7,-0.19,2.29,0.89,-2.49,1.49,0.31
potr.txt_3417,1.333032197,-0.512941473,-0.2023072,-0.676036667,1.072508903,1,0.49,-0.8,-0.05,0.663333333,-0.196666667,0.36,0.06,0.056666667,-0.236666667,0.623333333,0.03,0.79,-1.014666667,0.535,0.182,-0.247,-0.112333333,0.827666667,-0.363333333,0.72,-0.246666667,1.226666667,1.563333333,-0.743333333,0.15,0.103333333,0.056666667,0.943333333,-0.06,0.276666667,0.14,0.169666667,-0.285,-0.015666667,-0.123333333,-0.025,0.89,1.203333333,-5.9785,5.957466667,1.8319,-3.27,4.046666667,0.866666667,2.236666667,-0.433333333,0.813333333,-0.49,-0.35,0.220333333,-0.076,0.139333333,-0.228666667,-0.411,0.283666667,0.224333333,-0.389,-0.068666667,0.765,0.752666667,0.368333333,2.638733333,-0.073933333,-0.621333333,-0.1851,1.340133333,0.101766667,2.153633333,0.243133333,-0.507666667,3.3608,-1.638366667,-2.063333333,1.123333333,-1.123333333,-0.33,-0.21,-0.923333333,0.383333333,0.59,0.596666667,1.263333333,0.873333333,1.396666667,0.303333333,-0.436666667,0.453333333,0.08,0.543333333,0.993333333,-0.05,2.35,1.243333333,-1.573333333,2.293333333,0.236666667
potr.txt_10989,-0.164962799,-0.210200151,-0.139391476,0.548438668,0.251006415,0.041351351,-0.347027027,0.065945946,-0.009189189,0.170810811,0.29027027,0.231621622,-0.021081081,0.222432432,-0.034054054,-0.322972973,-0.387567568,0.22,-0.001891892,0.114189189,-0.362054054,0.637783784,-0.117702703,-0.064405405,-0.30027027,-0.525675676,-0.155405405,-0.014054054,0.045945946,-0.529189189,0.442162162,0.08027027,-0.123243243,0.210810811,-0.438918919,0.372432432,-0.378378378,0.015297297,0.071297297,-0.137837838,-0.056864865,0.028756757,-0.988378378,-0.210810811,-0.431583784,-2.509843243,0.436764865,-0.418378378,-1.800810811,-0.09972973,0.624594595,-0.221081081,0.687837838,-0.239189189,0.247837838,0.229405405,0.10772973,-0.042567568,-0.030432432,-1.045864865,-0.278324324,-0.16,0.098297297,-0.267540541,-0.598135135,0.158837838,0.505324324,-1.944213514,-0.146183784,-0.355954054,-0.047359459,0.76752973,0.059081081,-3.384137838,0.22267027,-0.633051351,-2.091308108,0.581208108,-5.812432432,-0.16972973,-0.14972973,0.544054054,1.003783784,0.039459459,-0.457837838,-0.482162162,-0.004594595,0.135405405,-0.315675676,0.34,-0.359189189,-1.011351351,0.233243243,0.634324324,-0.40972973,0.215135135,-0.473513514,0.072162162,-1.195675676,-0.236486486,-0.218108108,0.194594595
potr.txt_7763,-0.246169224,-0.30690548,-0.267682191,0.619939468,0.097770915,-0.218636364,-0.313181818,-0.185454545,-0.005454545,0.032727273,0.375909091,0.254545455,0.055,0.180909091,-0.249090909,-0.435909091,-0.226363636,0.173181818,0.118045455,0.24,0.026181818,0.905454545,-0.040681818,0.023181818,-0.348181818,-0.264090909,-0.115454545,-0.165454545,0.054545455,-1.045,0.349090909,0.143636364,0.096818182,0.085909091,-0.438181818,0.434090909,-0.285,-0.039272727,0.041454545,-0.133909091,-0.143909091,0.065818182,-0.426363636,-0.481818182,1.491163636,-1.4798,1.228790909,0.682727273,-1.145,-0.322272727,0.851818182,-0.625,0.620454545,-0.028636364,0.219545455,0.241136364,0.102136364,0.018090909,-0.100772727,-0.910863636,-0.265181818,-0.035909091,0.024363636,-0.421409091,-0.201272727,0.049909091,0.473954545,-0.394995455,-0.631063636,0.185340909,-0.330136364,1.095686364,0.269790909,-1.608063636,0.690327273,-1.077981818,-0.278472727,0.471027273,-4.952727273,-0.055909091,-0.309090909,0.529090909,0.708181818,0.292272727,-0.190454545,-0.191363636,-0.150909091,0.306363636,-0.456363636,0.321818182,-0.365454545,-0.884545455,0.291818182,0.492727273,-0.233636364,0.104545455,-0.506363636,-0.851363636,-0.776818182,-0.528181818,-0.168181818,0.450454545
