#name,aliphatic_index,freq_A,freq_C,freq_D,freq_E,freq_F,freq_G,freq_H,freq_I,freq_K,freq_L,freq_M,freq_N,freq_P,freq_Q,freq_R,freq_S,freq_T,freq_V,freq_W,freq_Y,freq_S_p,freq_T_p,freq_Y_p,freq_C_m,freq_R_m,freq_R_d,freq_R_s,freq_K_a,aromaticity,average_number_rotatable_bonds,charge,charge_density,energy_based_on_logP,hydrophobic_aa_ratio,instability_index,isoelectric_point,length,n_C,n_H,n_N,n_O,n_S,n_P,molecular_weight,n_h_donors,n_h_acceptors,topological_polar_surface_area
potr.txt_7977,4.166666667,0.041666667,0,0.041666667,0,0.041666667,0.083333333,0.291666667,0,0.166666667,0,0,0,0,0,0.166666667,0.083333333,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0.125,3.333333333,7.365407687,0.002404368,3.154166667,0.083333333,37.86666667,11.09707642,24,155,200,54,31,0,0,3063.345,72,93,2201.8
potr.txt_719,52.85714286,0,0.171428571,0.028571429,0.028571429,0,0.085714286,0.028571429,0,0.057142857,0.114285714,0.057142857,0.028571429,0,0,0.228571429,0,0.085714286,0.028571429,0,0.057142857,0,0,0,0,0,0,0,0,0.057142857,3.2,7.787725082,0.001831057,2.934285714,0.371428571,33.66571429,9.858543396,35,175,296,64,46,8,0,4253.13,103,134,3090
potr.txt_7447,19.5,0.05,0.1,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0.15,0.15,0.2,0.05,0,0.15,0,0,0,0,0,0,0,0,0.2,2.65,1.740083093,0.000739962,2.955,0.25,77.55,8.858093262,20,100,151,29,33,2,0,2351.585,59,77,1702.8
potr.txt_7797,30.90909091,0,0,0.045454545,0,0,0.136363636,0,0,0.090909091,0.045454545,0.045454545,0.045454545,0,0.045454545,0.318181818,0,0.090909091,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0.090909091,3.5,7.759154374,0.0027571,3.090909091,0.136363636,123.5545455,12.40033722,22,109,203,47,29,1,0,2814.245,67,82,2118.1
potr.txt_3375,0,0,0,0,0.25,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,1.759915073,0.003310258,3.175,0,7.5,9.702972412,4,23,45,7,7,0,0,531.655,12,17,368.9
potr.txt_4087,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.239898386,-0.000698699,3.06,0,57.36,5.5234375,5,13,21,5,6,0,0,343.35,10,15,302.5
potr.txt_7249,0,0,0,0,0,0,0.285714286,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0.142857143,3,-0.240897387,-0.000298214,3.014285714,0,78.98571429,5.5234375,7,33,49,11,13,0,0,807.8,19,26,634.2
potr.txt_7681,60.47619048,0.047619048,0.142857143,0,0,0,0.19047619,0,0.142857143,0.047619048,0,0,0,0,0.047619048,0.142857143,0.047619048,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0,0.095238095,2.666666667,3.727371641,0.001615889,2.885714286,0.333333333,45.23333333,9.500137329,21,96,160,32,28,3,0,2306.7,58,76,1696.6
potr.txt_10509,52,0.133333333,0,0,0,0,0.066666667,0,0,0.133333333,0,0,0.066666667,0,0,0.266666667,0,0.066666667,0.133333333,0.133333333,0,0,0,0,0,0,0,0,0,0.133333333,3.2,5.758063613,0.003055973,3.006666667,0.266666667,50.08666667,12.48092651,15,74,140,30,18,0,0,1884.2,44,53,1354.9
potr.txt_1217,108.8888889,0.222222222,0,0,0.055555556,0.055555556,0.055555556,0,0.055555556,0.111111111,0.166666667,0.055555556,0,0,0.111111111,0.055555556,0,0.055555556,0,0,0,0,0,0,0,0,0,0,0,0.055555556,2.944444444,1.760904074,0.000885159,2.655555556,0.555555556,56.36666667,9.994354248,18,89,153,25,24,1,0,1989.365,44,63,1424.8
potr.txt_11201,33.19148936,0.042553191,0.170212766,0.021276596,0.021276596,0.021276596,0.14893617,0,0.021276596,0.063829787,0.021276596,0.042553191,0.063829787,0.042553191,0.042553191,0.170212766,0.042553191,0,0.042553191,0.021276596,0,0,0,0,0,0,0,0,0,0.042553191,2.85106383,8.681747914,0.0016536,2.963829787,0.361702128,88.70212766,9.772026062,47,204,353,79,59,10,0,5250.21,131,173,3946.6
potr.txt_6885,60,0.166666667,0.166666667,0,0,0,0.055555556,0.055555556,0,0,0.111111111,0,0,0.055555556,0,0.277777778,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722222222,4.817522833,0.002392772,3.088888889,0.444444444,75.16111111,11.40437317,18,82,141,35,21,3,0,2013.365,52,65,1521.2
potr.txt_8853,21.08108108,0,0,0,0,0.108108108,0.702702703,0,0.054054054,0.054054054,0,0,0,0,0,0.054054054,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,0.135135135,1.810810811,3.757084611,0.001232498,2.954054054,0.162162162,42.44054054,11.09707642,37,133,195,45,39,0,0,3048.35,81,116,2543.8
potr.txt_5557,180,0.076923077,0,0,0,0.076923077,0.153846154,0,0.153846154,0,0.230769231,0,0,0.076923077,0,0.076923077,0.076923077,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0.076923077,2.384615385,0.760091614,0.00056068,2.376923077,0.615384615,17.51538462,9.748046875,13,65,110,16,15,0,0,1355.66,29,41,893.9
potr.txt_5685,157.6923077,0.076923077,0,0,0,0.153846154,0.153846154,0.076923077,0.153846154,0.076923077,0.230769231,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,2.769230769,0.846276801,0.000580931,2.276923077,0.615384615,21.24615385,8.756835938,13,75,113,17,15,0,0,1456.76,29,42,920.3
potr.txt_9359,121.2,0.2,0,0,0.04,0,0.16,0,0.08,0.12,0.12,0,0.04,0,0,0,0.08,0.04,0.08,0.04,0,0,0,0,0,0,0,0,0,0.04,2.36,1.759915073,0.000716911,2.664,0.48,5.488,9.702972412,25,106,189,29,32,0,0,2454.86,59,84,1817.6
potr.txt_10839,105.8333333,0.083333333,0,0,0,0.083333333,0.083333333,0,0.083333333,0.166666667,0.166666667,0,0,0,0,0.083333333,0.083333333,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0.25,3.083333333,2.758093612,0.001832858,2.325,0.416666667,-4.983333333,11.16629028,12,65,115,17,14,0,0,1504.805,31,40,928.2
potr.txt_3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0.333333333,4.333333333,3.760061615,0.003703892,3.166666667,0,294.7333333,12.4770813,6,36,72,18,7,0,0,1015.165,22,22,670.2
potr.txt_5161,32.5,0.083333333,0.083333333,0,0,0.083333333,0,0,0,0.083333333,0,0.083333333,0.083333333,0,0.166666667,0.25,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.083333333,3.583333333,3.749171623,0.002439557,3.033333333,0.416666667,6.091666667,11.71252441,12,63,109,25,16,2,0,1536.825,35,45,1134.1
potr.txt_4911,195,0,0,0,0,0,0,0,0.25,0.416666667,0.25,0,0,0,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,4.755106609,0.003337163,2.308333333,0.5,-10.15833333,10.60253906,12,69,133,17,14,0,0,1424.895,30,42,909.9
potr.txt_10825,22.30769231,0,0,0,0,0.461538462,0.076923077,0,0,0.153846154,0,0,0,0.076923077,0,0.076923077,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0,0.461538462,3,2.758093612,0.001653523,2.315384615,0.538461538,12.16923077,11.16629028,13,88,118,18,15,0,0,1668.01,31,43,945.9
potr.txt_3235,97.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,4,1.759082613,0.002899356,3.05,0.25,-34.775,10.83496094,4,27,46,10,6,0,0,606.715,13,15,402.9
potr.txt_3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0.833333333,0,0,0,0,0,0,0,0,0,0.833333333,3.333333333,0.760091614,0.000687726,1.616666667,0,8.333333333,9.748046875,6,36,69,9,7,0,0,1105.225,19,19,523.5
potr.txt_5809,112.3076923,0,0.076923077,0,0,0.230769231,0,0,0.076923077,0.076923077,0.153846154,0,0,0.076923077,0,0.076923077,0.076923077,0,0.076923077,0.076923077,0,0,0,0,0,0,0,0,0,0.307692308,2.923076923,1.749191623,0.00105625,2.146153846,0.615384615,51.46153846,9.507720947,13,79,123,17,15,1,0,1656.04,32,43,936.7
potr.txt_7549,131.5,0.1,0,0,0,0.05,0.15,0,0.05,0.15,0.15,0,0,0,0,0.05,0,0.05,0.15,0.1,0,0,0,0,0,0,0,0,0,0.15,2.7,3.757094611,0.001675214,2.425,0.5,0.445,11.26391602,20,100,178,26,22,0,0,2242.755,48,65,1460.6
potr.txt_10467,44.54545455,0.090909091,0.090909091,0.090909091,0,0,0.181818182,0.090909091,0,0,0.090909091,0.090909091,0,0,0,0,0,0.181818182,0,0,0.090909091,0,0,0,0,0,0,0,0,0.090909091,2.272727273,-1.162503428,-0.000995038,2.672727273,0.363636364,35.37272727,5.076538086,11,51,73,13,17,2,0,1168.3,28,41,849.9
potr.txt_12119,79.6969697,0.03030303,0.121212121,0.060606061,0,0.03030303,0,0.03030303,0.060606061,0.121212121,0.090909091,0,0.060606061,0.060606061,0,0.121212121,0.090909091,0.03030303,0.060606061,0,0.03030303,0,0,0,0,0,0,0,0,0.060606061,3,5.804878359,0.001501684,2.754545455,0.393939394,45.02121212,9.695549011,33,169,279,53,45,4,0,3865.58,92,123,2718.7
potr.txt_8145,94,0.16,0,0,0,0.08,0.2,0,0.04,0.12,0.16,0,0,0.04,0.08,0,0.08,0.04,0,0,0,0,0,0,0,0,0,0,0,0.08,2.4,2.757104611,0.001120383,2.62,0.44,25.092,10.30207825,25,113,186,30,31,0,0,2460.86,58,83,1792.8
potr.txt_8533,114.4827586,0.137931034,0.068965517,0.034482759,0.034482759,0.034482759,0.034482759,0,0.034482759,0.172413793,0.172413793,0,0.103448276,0,0.034482759,0,0,0.068965517,0.068965517,0,0,0,0,0,0,0,0,0,0,0.034482759,2.862068966,2.739235852,0.000870218,2.624137931,0.517241379,-10.16551724,9.243148804,29,139,240,38,40,2,0,3147.76,73,104,2254.5
potr.txt_9861,88.0952381,0.047619048,0.19047619,0,0.095238095,0,0.047619048,0,0.047619048,0,0.095238095,0,0.095238095,0,0.095238095,0,0.095238095,0,0.095238095,0,0.095238095,0,0,0,0,0,0,0,0,0.095238095,2.619047619,-2.275879424,-0.000972744,2.7,0.476190476,7.019047619,3.795013428,21,97,151,25,34,4,0,2339.65,56,79,1660.7
potr.txt_7965,105.8333333,0.166666667,0.083333333,0,0,0.166666667,0.083333333,0,0.083333333,0.166666667,0.083333333,0,0,0.041666667,0,0,0,0.041666667,0.083333333,0,0,0,0,0,0,0,0,0,0,0.166666667,2.541666667,3.73630363,0.001451993,2.408333333,0.666666667,10.53333333,9.701263428,24,125,198,28,26,2,0,2573.225,55,79,1631.5
potr.txt_3633,178.3333333,0,0,0,0,0,0.166666667,0,0.166666667,0.333333333,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,3.166666667,1.758103612,0.002676507,2.45,0.5,-34.11666667,10.00268555,6,31,60,8,7,0,0,656.865,14,20,431.8
potr.txt_1619,157.6923077,0.076923077,0,0.076923077,0.076923077,0,0,0,0.076923077,0,0.307692308,0,0,0.076923077,0.153846154,0.076923077,0,0,0,0,0.076923077,0,0,0,0,0,0,0,0,0.076923077,3.076923077,-1.236976164,-0.000786986,2.492307692,0.461538462,86.8,4.370300293,13,72,118,18,21,0,0,1571.79,33,47,1054.7
potr.txt_529,33.18181818,0.022727273,0.181818182,0.045454545,0.090909091,0,0.113636364,0.022727273,0,0.068181818,0.045454545,0,0.022727273,0.045454545,0,0.090909091,0.113636364,0.022727273,0.045454545,0.045454545,0.022727273,0,0,0,0,0,0,0,0,0.068181818,2.681818182,0.777515248,0.000158756,2.893181818,0.295454545,61.4,7.704315186,44,192,314,62,65,8,0,4897.535,124,168,3573.3
potr.txt_7099,130,0.055555556,0,0.055555556,0.055555556,0,0.055555556,0.055555556,0.055555556,0.111111111,0.222222222,0,0.055555556,0,0.055555556,0.055555556,0,0,0.055555556,0.111111111,0,0,0,0,0,0,0,0,0,0.111111111,3.166666667,0.849199023,0.000382597,2.488888889,0.388888889,38.45,8.597473145,18,97,165,27,25,0,0,2219.565,47,64,1477.2
potr.txt_615,45.12820513,0.051282051,0.153846154,0.076923077,0,0.051282051,0.102564103,0,0.025641026,0.128205128,0.076923077,0.025641026,0,0,0,0.153846154,0.076923077,0.025641026,0,0,0.051282051,0,0,0,0,0,0,0,0,0.102564103,3.025641026,7.69700495,0.001711457,2.828205128,0.384615385,19.20769231,9.635040283,39,188,312,62,52,7,0,4497.34,110,147,3253.1
potr.txt_2121,121.875,0.0625,0,0,0,0.125,0.0625,0,0.25,0.1875,0,0,0,0,0,0.125,0.0625,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0,0.1875,3.25,4.757084611,0.002424085,2.49375,0.5,-10.63125,12.02441406,16,91,157,25,18,0,0,1962.425,41,54,1256.3
potr.txt_689,54.6875,0,0,0.0625,0.03125,0,0.09375,0.03125,0.03125,0.0625,0.0625,0,0,0.03125,0.09375,0.15625,0.15625,0.03125,0.0625,0.0625,0.03125,0,0,0,0,0,0,0,0,0.09375,3.0625,3.849280784,0.001009207,2.909375,0.15625,86.296875,10.87811279,32,158,264,54,49,0,0,3814.165,92,120,2830.7
potr.txt_9633,118.2608696,0,0,0.043478261,0,0.043478261,0,0,0.086956522,0.043478261,0.086956522,0,0,0.086956522,0,0.217391304,0,0.043478261,0.173913043,0.173913043,0,0,0,0,0,0,0,0,0,0.217391304,3.130434783,4.760173375,0.001546168,2.443478261,0.391304348,44.50434783,12.17848969,23,131,233,39,27,0,0,3078.69,63,78,1898.6
potr.txt_10521,144.7826087,0.260869565,0,0,0,0.043478261,0,0,0,0.391304348,0.304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,3.260869565,8.751110605,0.003448985,2.47826087,0.608695652,-12.5826087,10.90332031,23,123,226,32,24,0,0,2537.3,55,78,1689.9
potr.txt_8709,109.3939394,0.090909091,0.090909091,0.060606061,0,0,0.121212121,0,0.03030303,0.151515152,0.181818182,0,0,0,0.03030303,0,0.151515152,0.03030303,0.060606061,0,0,0,0,0,0,0,0,0,0,0,2.575757576,2.727645161,0.000827839,2.627272727,0.454545455,16.58181818,9.027496338,33,140,249,39,45,3,0,3294.9,83,118,2461.8
potr.txt_6103,78,0,0,0,0,0,0.066666667,0,0,0.533333333,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,3.933333333,7.752109606,0.003878867,2.333333333,0.2,2.48,10.84532166,15,86,167,23,16,0,0,1998.55,41,53,1204.9
potr.txt_8673,97.5,0.09375,0.0625,0.0625,0.03125,0.03125,0.125,0.03125,0.03125,0.1875,0.125,0.0625,0,0,0,0,0,0.0625,0.09375,0,0,0,0,0,0,0,0,0,0,0.03125,2.8125,2.8265318,0.000829826,2.59375,0.5,3.5375,9.1902771,32,153,258,40,41,4,0,3406.175,78,115,2416.6
potr.txt_8945,83.5,0.25,0,0,0.075,0.025,0.1,0,0.1,0.175,0.05,0.025,0.05,0,0.025,0,0.075,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.05,2.675,3.761539993,0.000916616,2.7825,0.45,2.22,9.876113892,40,177,306,50,54,1,0,4103.725,98,141,3077.5
potr.txt_10259,138.9473684,0.210526316,0,0,0,0.052631579,0.052631579,0.105263158,0.105263158,0,0.157894737,0,0.105263158,0.052631579,0,0,0.105263158,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0.052631579,2.210526316,-0.065550009,-3.37E-05,2.568421053,0.578947368,2.5,6.917755127,19,95,141,25,24,0,0,1945.2,44,63,1372.1
potr.txt_995,35.45454545,0,0,0,0,0.181818182,0.090909091,0,0,0.090909091,0.090909091,0.090909091,0,0.181818182,0.181818182,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,3.090909091,1.759092613,0.001304375,2.545454545,0.363636364,47.90909091,11.00073242,11,63,97,17,14,1,0,1348.61,27,38,869.7
potr.txt_5109,121.6666667,0,0,0,0,0.083333333,0,0,0.166666667,0.25,0.083333333,0,0,0,0.083333333,0.25,0,0,0.083333333,0,0,0,0,0,0,0,0,0,0,0.083333333,4,5.757074611,0.003632235,2.783333333,0.416666667,38.23333333,12.31056213,12,73,133,25,14,0,0,1584.995,34,43,1074.4
potr.txt_835,120,0,0,0,0,0.076923077,0.153846154,0,0.153846154,0,0.153846154,0.153846154,0,0.076923077,0,0.076923077,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,2.692307692,0.760091614,0.000534613,2.384615385,0.538461538,76.83076923,9.748046875,13,64,108,16,16,2,0,1421.76,30,44,964.8
potr.txt_5721,27.85714286,0,0.142857143,0,0,0,0.071428571,0,0.071428571,0.071428571,0,0,0,0,0,0.214285714,0.142857143,0.071428571,0,0.071428571,0.142857143,0,0,0,0,0,0,0,0,0.214285714,3.071428571,3.737272631,0.002100707,2.878571429,0.214285714,45.81428571,9.844390869,14,72,120,24,20,2,0,1779.055,43,53,1225.6
potr.txt_775,82.69230769,0.115384615,0,0,0,0.076923077,0.153846154,0.038461538,0.076923077,0.269230769,0.076923077,0,0,0,0,0.076923077,0.038461538,0,0.038461538,0,0.038461538,0,0,0,0,0,0,0,0,0.115384615,3.076923077,8.839263795,0.003045349,2.75,0.384615385,1.288461538,11.33366394,26,139,229,41,29,0,0,2902.545,66,90,2026.5
potr.txt_2047,157.6923077,0.076923077,0,0,0,0.153846154,0.076923077,0.153846154,0.230769231,0,0.153846154,0,0,0,0.076923077,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,0,0.153846154,2.692307692,-0.065550009,-4.34E-05,2.284615385,0.615384615,95.37692308,6.917755127,13,80,112,18,16,0,0,1509.77,30,43,943.3
potr.txt_5957,173.5714286,0,0,0.071428571,0,0.071428571,0.142857143,0,0.071428571,0.214285714,0.214285714,0,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0.071428571,2.928571429,1.758225372,0.001149967,2.342857143,0.571428571,-8.214285714,9.702972412,14,74,129,17,17,0,0,1528.935,32,47,1001.9
potr.txt_12025,117,0,0,0,0,0.1,0,0,0.1,0.5,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.2,4,4.754107608,0.003632681,2.35,0.4,-3.75,10.30154419,10,66,113,15,12,0,0,1308.705,26,36,783.3
potr.txt_9287,107.0967742,0.096774194,0.064516129,0.064516129,0.032258065,0.032258065,0.161290323,0,0.032258065,0.193548387,0.193548387,0,0,0.032258065,0,0,0,0.064516129,0.032258065,0,0,0,0,0,0,0,0,0,0,0.032258065,2.677419355,2.739357612,0.00085904,2.583870968,0.451612903,-13.60645161,9.190010071,31,143,247,37,40,2,0,3188.86,75,109,2260
potr.txt_3313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,4.6,3.760061615,0.004535878,3.58,0,351.68,12.4770813,5,30,61,17,6,0,0,828.96,19,19,591.1
potr.txt_255,12.89473684,0.026315789,0.105263158,0.078947368,0.026315789,0.052631579,0.105263158,0,0.026315789,0.105263158,0,0,0.026315789,0.052631579,0,0.078947368,0.131578947,0.105263158,0,0,0.078947368,0,0,0,0,0,0,0,0,0.131578947,2.684210526,2.719647392,0.00064284,2.884210526,0.210526316,42.22631579,8.82572937,38,178,274,52,60,4,0,4230.675,107,146,3116.6
potr.txt_12151,157.6923077,0.076923077,0,0,0,0.153846154,0.076923077,0,0.153846154,0,0.230769231,0,0,0,0.076923077,0.230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,3.230769231,2.760071614,0.00172187,2.523076923,0.615384615,34.30769231,12.30105591,13,76,127,23,15,0,0,1602.95,33,43,1059.7
potr.txt_9339,114.3478261,0.043478261,0.043478261,0.043478261,0.043478261,0.02173913,0.173913043,0,0.108695652,0.173913043,0.108695652,0.02173913,0.043478261,0,0,0.02173913,0.043478261,0.02173913,0.086956522,0,0,0,0,0,0,0,0,0,0,0.02173913,2.826086957,4.740160072,0.000986957,2.658695652,0.434782609,-8.143478261,9.627990723,46,212,371,59,60,3,0,4802.805,113,163,3508.9
potr.txt_8679,97.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,4,15.75194961,0.003331902,3.05,0.25,92.7125,11.90174103,32,216,354,80,41,0,0,4727.615,104,120,3223.2
potr.txt_10997,97.33333333,0.066666667,0,0,0,0.033333333,0.233333333,0.033333333,0.066666667,0.166666667,0.066666667,0,0.033333333,0,0,0.066666667,0,0,0.133333333,0.066666667,0.033333333,0,0,0,0,0,0,0,0,0.133333333,2.733333333,6.841261797,0.002075654,2.666666667,0.366666667,6.76,11.26370239,30,149,250,44,33,0,0,3295.955,74,100,2281.7
potr.txt_4207,43.33333333,0,0,0,0,0,0,0,0.111111111,0.222222222,0,0,0,0,0,0.222222222,0,0,0,0.444444444,0,0,0,0,0,0,0,0,0,0.444444444,3.888888889,3.758083612,0.002601272,2.277777778,0.111111111,35.67777778,12.01651001,9,54,105,17,10,0,0,1444.71,28,31,814.3
potr.txt_10343,7.692307692,0.076923077,0,0.076923077,0,0,0.076923077,0,0,0.307692308,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.384615385,2.757226371,0.002032424,2.769230769,0.076923077,50.36153846,10.00140381,13,63,105,17,16,0,0,1356.62,31,45,880.6
potr.txt_12085,167.1428571,0.071428571,0,0,0,0.071428571,0,0.071428571,0.071428571,0.214285714,0.285714286,0,0.071428571,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0,0,0,0,0,0,0.071428571,3.142857143,2.844278799,0.001736386,2.357142857,0.571428571,3.507142857,10.30207825,14,82,136,20,17,0,0,1638.045,34,48,1055.9
potr.txt_9401,206.4705882,0.058823529,0,0,0,0,0.235294118,0,0.117647059,0,0.352941176,0,0.058823529,0.058823529,0,0,0.058823529,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,2.176470588,-0.239898386,-0.000148087,2.323529412,0.588235294,39.32941176,5.5234375,17,76,134,18,20,0,0,1619.98,36,53,1125.1
potr.txt_10799,126.6666667,0.222222222,0,0.074074074,0,0,0.111111111,0.037037037,0.074074074,0.111111111,0.111111111,0,0,0,0.037037037,0,0.037037037,0.074074074,0.111111111,0,0,0,0,0,0,0,0,0,0,0,2.37037037,0.846520321,0.000319677,2.674074074,0.518518519,-7.67037037,8.505187988,27,120,203,33,36,0,0,2648.05,64,93,1994.8
potr.txt_8299,169.0909091,0.272727273,0,0,0,0,0,0.181818182,0,0.181818182,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.818181818,4.104802363,0.00170257,2.490909091,0.636363636,1.827272727,10.4777832,22,126,196,34,23,0,0,2410.945,52,74,1611.4
potr.txt_2685,209.2857143,0.142857143,0,0,0,0,0,0,0.214285714,0.214285714,0.285714286,0,0.071428571,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.285714286,3.757094611,0.002337861,2.407142857,0.642857143,18.60714286,11.26391602,14,76,143,21,16,0,0,1607.065,34,47,1071.6
potr.txt_1761,121.875,0.0625,0,0,0,0.0625,0.1875,0,0.0625,0.0625,0.1875,0,0,0.0625,0.0625,0.1875,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.0625,2.875,3.759072613,0.002110469,2.7375,0.4375,55.84375,12.30426025,16,81,141,27,18,0,0,1781.155,40,53,1261.6
potr.txt_331,60.4,0.04,0.12,0.02,0,0.04,0.1,0.02,0.06,0.04,0.04,0,0.04,0.16,0,0.12,0.06,0.02,0.06,0,0.06,0,0,0,0,0,0,0,0,0.1,2.46,6.783935618,0.001227972,2.762,0.36,48.89,9.549484253,50,246,382,74,62,6,0,5524.505,131,176,3793.1
potr.txt_9943,60,0,0,0,0,0.384615385,0,0,0.076923077,0.076923077,0.076923077,0,0,0.230769231,0,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,3,2.759082613,0.001611529,2.276923077,0.538461538,145.4384615,12.00839233,13,90,126,20,14,0,0,1712.09,31,42,936.3
potr.txt_11775,79.25925926,0,0.222222222,0,0.037037037,0,0.074074074,0,0.074074074,0,0.074074074,0,0.037037037,0.111111111,0.037037037,0.111111111,0,0.074074074,0.074074074,0,0.074074074,0,0,0,0,0,0,0,0,0.074074074,2.555555556,1.701478134,0.000555732,2.707407407,0.444444444,3.159259259,8.342514038,27,129,210,38,36,6,0,3061.69,73,98,2071.5
potr.txt_741,190,0.166666667,0,0,0,0,0.055555556,0,0.166666667,0.055555556,0.277777778,0.055555556,0,0.055555556,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444444444,0.759102613,0.000419105,2.305555556,0.666666667,3.127777778,8.75,18,84,151,19,22,1,0,1811.245,40,59,1237.6
potr.txt_9335,217.6470588,0,0,0,0,0.058823529,0.117647059,0,0.176470588,0.058823529,0.294117647,0,0.058823529,0.117647059,0,0,0,0,0.117647059,0,0,0,0,0,0,0,0,0,0,0.058823529,2.529411765,0.759102613,0.000417245,2.147058824,0.647058824,53.56470588,8.75,17,91,155,19,19,0,0,1819.32,36,53,1116.8
potr.txt_11405,55.2173913,0.065217391,0.173913043,0.02173913,0.02173913,0.02173913,0.065217391,0.043478261,0.043478261,0.130434783,0.065217391,0,0.086956522,0.086956522,0.043478261,0,0.02173913,0.065217391,0.02173913,0,0.02173913,0,0,0,0,0,0,0,0,0.043478261,2.608695652,3.852180286,0.000773241,2.719565217,0.391304348,20.59565217,8.711654663,46,216,340,62,62,8,0,4981.865,121,169,3510.3
potr.txt_3795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0,0,0,0.285714286,0,0,0,0,0,0,0,0,0,0.285714286,4.428571429,4.760051615,0.004063731,3.314285714,0,335.8857143,12.60205078,7,42,84,22,8,0,0,1171.35,26,26,798.2
potr.txt_6167,67.69230769,0.076923077,0,0,0,0.076923077,0.076923077,0,0.076923077,0,0.076923077,0,0,0,0.076923077,0.153846154,0.076923077,0.076923077,0,0.076923077,0.153846154,0,0,0,0,0,0,0,0,0.307692308,2.923076923,1.758083612,0.001058538,2.623076923,0.307692308,-2.976923077,9.986236572,13,74,114,20,19,0,0,1660.86,36,46,1092
potr.txt_7475,0,0,0,0,0,0,0.266666667,0,0,0,0,0,0,0.066666667,0,0.466666667,0,0,0,0.133333333,0.066666667,0,0,0,0,0,0,0,0,0.2,3.266666667,6.759032614,0.003427102,3.28,0,127.5466667,12.39916229,15,76,136,36,17,0,0,1972.23,47,53,1440.3
potr.txt_1701,141.1111111,0.111111111,0,0,0,0.166666667,0.111111111,0.055555556,0.166666667,0.055555556,0.166666667,0,0,0.055555556,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,2.444444444,0.846276801,0.000438189,2.3,0.611111111,6.35,8.756835938,18,99,147,21,21,0,0,1931.305,40,58,1220.7
