#name,AF1,AF2,AF3,AF4,AF5,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,MSWHIM1,MSWHIM2,MSWHIM3,E1,E2,E3,E4,E5,PD1,PD2,PRIN1,PRIN2,PRIN3,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,SV1,SV2,SV3,SV4,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,SVGER1,SVGER2,SVGER3,SVGER4,SVGER5,SVGER6,SVGER7,SVGER8,SVGER9,SVGER10,SVGER11,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,VSTPV1,VSTPV2,VSTPV3,VSTPV4,VSTPV5,VSTPV6,Z1,Z2,Z3,Z4,Z5
pote.txt_673,-0.325182939,0.245033848,0.550328422,0.042762344,0.927592468,-0.28,-0.363333333,0.378888889,0.185555556,0.777777778,-0.091111111,0.053333333,0.177777778,-0.016111111,-0.223333333,-0.242222222,-0.122777778,0.333333333,-0.043055556,-0.066444444,-0.395888889,-0.517833333,-0.422277778,0.9435,0.172222222,-0.170555556,0.758888889,-0.016666667,-0.623333333,0.750555556,0.877777778,-0.011111111,0.363888889,0.71,-0.374444444,0.36,-0.047222222,-0.0355,0.040888889,0.036777778,0.089333333,-0.239333333,-0.301111111,0.126111111,0.962194444,0.168038889,-2.275,1.331666667,-0.638333333,1.106111111,0.090555556,1.530555556,0.302222222,0.022222222,0.166111111,0.215888889,0.050444444,-0.027611111,0.082388889,-0.833555556,-0.080722222,0.053888889,0.329055556,-0.353055556,-0.524388889,0.530277778,0.188277778,-0.352666667,0.756505556,-1.921766667,-0.418594444,0.240866667,-0.561988889,-1.9361,-0.492194444,-0.367888889,0.616866667,1.404794444,-4.494444444,0.416111111,-0.422777778,0.24,0.728333333,-0.136111111,-0.386666667,-0.043888889,0.247222222,0.420555556,0.552222222,-0.170555556,0.014444444,-0.801666667,0.396111111,0.49,-0.219444444,0.342222222,-0.052222222,0.770555556,-0.512222222,0.202222222,0.406111111,-1.066111111
pote.txt_9273,0.591263757,-0.153163609,-0.859066989,0.338213522,-0.278930728,0.735555556,-0.288888889,-0.244444444,-0.128888889,0.187777778,0.208888889,-0.111111111,-0.013333333,0.348888889,-0.213333333,0.317777778,-0.338888889,0.252222222,-0.656555556,0.236555556,-0.246333333,0.406777778,-0.032,0.185333333,-0.222222222,-0.123333333,-0.126666667,0.783333333,-0.304444444,-0.426666667,-0.341111111,-0.174444444,-0.154444444,-0.001111111,-0.458888889,0.143333333,-0.185555556,0.137111111,-0.077222222,-0.100333333,-0.099555556,-0.030777778,-0.402222222,0.521111111,-5.290977778,0.591555556,0.532044444,-3.015555556,0.885555556,-1.108888889,0.693333333,-0.133333333,0.262222222,0.092222222,0.337777778,0.231333333,-0.047555556,-0.065555556,-0.049333333,-0.847333333,-0.182888889,-0.376666667,-0.088666667,0.107,-0.140777778,0.301333333,0.363222222,1.554666667,-2.059533333,-0.818044444,-0.060666667,0.371088889,0.237777778,1.0486,-1.438155556,-0.8074,3.212633333,0.8,-4.541111111,0.881111111,-0.088888889,0.172222222,0.69,-0.673333333,0.105555556,-0.095555556,-0.035555556,-0.036666667,0.218888889,0.491111111,0.142222222,-0.8,0.322222222,0.362222222,-0.392222222,0.625555556,-0.101111111,1.813333333,-0.08,-0.607777778,-0.476666667,0.427777778
pote.txt_11719,-0.228638551,-0.955138882,-0.535747162,0.875597408,0.016440906,-0.379230769,-0.545384615,-0.383846154,-0.213846154,0.232307692,0.234615385,0.292307692,0.08,0.323846154,-0.201538462,-0.568461538,-0.162307692,0.189230769,0.301076923,0.841,0.128461538,1.233923077,0.187461538,0.027,-0.974615385,-0.249230769,-0.471538462,-0.223846154,-0.125384615,-1.464615385,0.624615385,-0.250769231,0.258461538,0.314615385,-0.568461538,0.422307692,-0.14,-0.069461538,-0.031846154,-0.252692308,-0.192538462,0.144692308,-0.309230769,-0.684615385,2.225592308,-1.176253846,1.818461538,1.553076923,-0.81,-1.083076923,1.371538462,-1.095384615,0.882307692,-0.47,0.383846154,0.252230769,0.133,0.008076923,-0.200538462,-0.913,-0.330769231,-0.026692308,0.018307692,-0.543615385,-0.014461538,0.092692308,0.475076923,-1.462146154,-0.866853846,0.811284615,-0.708307692,1.085907692,0.348792308,-2.848546154,1.091238462,-1.142407692,-1.996784615,0.266907692,-5.047692308,0.073846154,-0.433076923,0.874615385,0.620769231,0.416153846,-0.106153846,-0.041538462,-0.418461538,0.488461538,-0.630769231,0.415384615,-0.371538462,-0.897692308,0.453076923,0.601538462,-0.170769231,-0.211538462,-0.396923077,-1.368461538,-0.859230769,-0.881538462,0.065384615,0.746923077
pote.txt_9837,-0.252732756,-0.346522127,-0.532767368,0.877633523,0.059258933,0.031363636,-0.587727273,0.023181818,-0.152272727,0.090909091,0.366363636,0.403181818,0.088636364,0.41,0.053181818,-0.531818182,-0.453181818,0.329545455,-0.246409091,0.237636364,-0.434863636,1.017363636,-0.120227273,-0.005454545,-0.520909091,-0.760454545,-0.096818182,0.014090909,0.105,-0.882272727,0.159545455,0.090454545,-0.403636364,0.247727273,-0.675909091,0.337727273,-0.368636364,0.009545455,0.087772727,-0.210863636,-0.122954545,0.031909091,-1.365,-0.45,-0.367104545,-3.576381818,1.275868182,-0.422272727,-2.427272727,-0.536363636,1.206818182,-0.5,0.943636364,-0.187727273,0.368181818,0.2345,0.175636364,-0.069045455,-0.105363636,-1.187090909,-0.352727273,-0.234681818,0.180545455,-0.417681818,-0.8515,0.187681818,0.707545455,-2.211895455,-0.678640909,-0.495904545,-0.144090909,1.135440909,0.042863636,-4.394722727,0.419213636,-1.104413636,-2.296740909,1.147845455,-6.661818182,-0.288636364,-0.225,0.867272727,1.197272727,0.075,-0.602272727,-0.651363636,-0.201363636,0.272727273,-0.635909091,0.549545455,-0.399545455,-1.143636364,0.310454545,0.817727273,-0.441363636,0.07,-0.611363636,-0.087727273,-1.669090909,-0.527272727,-0.131363636,0.487272727
pote.txt_4941,0.466948581,-0.253075109,1.035313433,0.232513208,1.392249654,0.0475,-0.130833333,-0.625833333,-0.456666667,0.48,0.193333333,0.245,0.1,-0.085833333,-0.18,0.115,0.2825,0.486666667,-0.640916667,0.42675,0.574583333,0.098833333,-0.188166667,1.542,-0.185,0.695833333,1.110833333,0.736666667,-0.555,-0.160833333,0.218333333,-0.114166667,-0.1425,0.249166667,-0.411666667,0.4775,0.339166667,-0.017416667,-0.187916667,0.023833333,-0.219916667,-0.199083333,1.490833333,0.304166667,-0.799658333,5.076933333,1.48435,0.553333333,3.190833333,0.055,1.573333333,0.354166667,0.605,0.6775,0.110833333,0.229166667,-0.021083333,0.0565,-0.214083333,-0.357166667,0.0315,-0.046583333,-0.113416667,-0.317083333,0.429333333,0.6685,0.285083333,3.469516667,-2.094325,-0.456283333,-0.610075,0.818325,-0.201641667,2.75695,-0.516166667,-1.255358333,4.769883333,1.015908333,-1.545,1.585,-0.749166667,0.159166667,-0.06,-0.344166667,0.715833333,0.804166667,0.106666667,1.068333333,0.211666667,0.6625,0.27,-0.356666667,0.696666667,0.099166667,0.045833333,0.279166667,0.195833333,0.405,0.79,-2.365833333,1.0825,-0.111666667
pote.txt_1669,-0.219389473,-0.273724179,-0.28696495,0.601648083,0.079592991,-0.4175,-0.654166667,-0.621666667,-0.2,0.016666667,0.093333333,0.165833333,0.040833333,-0.173333333,-0.175,-0.401666667,-0.035,0.165833333,0.37225,0.396416667,0.390166667,0.884166667,0.420666667,0.381916667,-0.328333333,0.085,0.360833333,-0.1475,-0.1475,-0.980833333,0.248333333,-0.459166667,0.235,1.85E-17,-0.68,0.595,-0.065833333,-0.0915,-0.019166667,-0.076083333,-0.239333333,0.02275,0.354166667,-0.504166667,3.12965,0.326475,2.450808333,1.801666667,0.1025,-0.743333333,1.330833333,-0.903333333,0.085,0.486666667,-0.199166667,0.250916667,0.08575,-0.00175,-0.204833333,-0.759833333,-0.336916667,-0.108166667,-0.072333333,-0.416416667,0.606,0.096666667,-0.121833333,0.534883333,-2.177558333,1.124466667,-1.355408333,0.741875,0.24115,0.014825,0.678858333,-1.081916667,0.268241667,0.075891667,-3.980833333,0.388333333,-0.566666667,0.825,0.021666667,0.415833333,0.14,0.284166667,-0.5075,0.523333333,-0.714166667,0.2975,0.1575,-0.724166667,0.443333333,0.463333333,0.2675,-0.119166667,-0.045833333,-1.663333333,-0.575833333,-1.381666667,-0.093333333,0.605
pote.txt_3979,-0.246344188,-0.500010014,0.15155824,0.4386676,0.036752328,-0.27,-0.186,-0.23,0.082,0.052,0.02,0.198,0.01,0.718,0.258,-0.354,-0.29,-0.028,0.2774,0.3402,0.1,0.5148,-0.189,-0.0158,-0.588,-0.356,0.144,-0.154,-0.26,-0.324,-0.14,0.134,0.2,-0.908,-0.22,0.578,-0.39,-0.0658,0.0196,-0.1286,-0.0668,0.0104,-0.436,-0.494,1.2969,-1.81642,0.49642,1.114,-1.028,-1.026,0.748,-0.056,0.42,0.22,0.392,0.2262,0.0524,-0.0168,-0.0794,-0.8486,-0.359,-0.1392,-0.0384,-0.21,-0.6494,-0.1,0.4496,-1.62232,-0.1588,0.54372,0.51772,0.265,0.28748,-2.26892,0.45634,-0.3988,-1.94906,0.51232,-4.678,-0.458,0.292,0.284,0.858,0.244,-0.128,-0.21,-0.55,0.192,-0.552,-0.12,-0.404,-0.848,-0.03,0.484,-0.61,-0.008,-0.296,-0.84,-0.686,-0.304,-0.484,0.41
pote.txt_10277,-0.118928858,0.099116994,0.825623159,-0.1497531,0.996500337,-0.369411765,-0.003529412,0.151176471,0.058235294,0.651764706,-0.112352941,0.091764706,0.153529412,0.101176471,-0.19,-0.138235294,0.048235294,0.279411765,0.036941176,0.020764706,0.103352941,-0.427470588,-0.442235294,0.822294118,0.135294118,0.228235294,0.6,-0.043529412,-0.582941176,0.387647059,0.570588235,0.071176471,0.177647059,0.446470588,-0.192941176,0.405294118,0.011176471,-0.053470588,-0.029823529,0.070647059,0.022352941,-0.163235294,0.465882353,0.085294118,1.582770588,1.945635294,-1.160276471,1.677647059,0.68,1.021764706,0.175882353,0.932941176,0.398235294,0.255294118,0.178235294,0.216588235,0.018411765,0.057941176,0.026176471,-0.571058824,0.003176471,0.166823529,0.099529412,-0.317647059,-0.331705882,0.402941176,0.235647059,1.303958824,0.542835294,-1.036894118,-0.308194118,0.210923529,-0.286558824,0.318070588,-0.136070588,-0.483305882,2.161841176,1.014476471,-2.972352941,0.344117647,-0.445294118,-0.013529412,0.445294118,-0.006470588,0.117058824,0.297647059,0.278823529,0.582941176,0.405882353,-0.111764706,-0.081176471,-0.58,0.320588235,0.291764706,-0.074705882,0.354117647,-0.038235294,0.110588235,0.248235294,-0.074705882,0.681176471,-0.88
pote.txt_9701,-0.011651524,-0.428665359,0.331570875,0.058838367,0.612623304,-0.254166667,-0.095833333,-0.374166667,-0.265833333,0.1775,0.249166667,0.16,-0.026666667,-0.161666667,-0.020833333,-0.200833333,-0.031666667,0.231666667,0.182166667,0.391583333,0.319083333,0.444583333,-0.074583333,0.2025,-0.388333333,0.203333333,-0.005,-0.043333333,0.406666667,-0.648333333,0.415833333,-0.051666667,-0.340833333,0.396666667,-0.3675,0.5375,-0.178333333,-0.05425,-0.05725,-0.064916667,-0.1185,0.05125,0.469166667,-0.165833333,1.995308333,1.0514,1.455483333,1.15,0.4725,0.075833333,0.841666667,-0.680833333,0.679166667,-0.093333333,-3.70E-17,0.2345,0.053,0.05125,-0.141666667,-0.645416667,-0.121666667,0.0465,-0.141833333,-0.260916667,0.3535,0.2695,0.144083333,0.3763,-0.419416667,0.5396,-0.922641667,0.698866667,0.207591667,-0.416016667,0.737883333,-0.672541667,-0.360108333,-0.710941667,-3.425,0.229166667,-0.675,0.4925,0.156666667,0.281666667,0.1175,0.240833333,0.03,0.565,-0.304166667,0.4375,-0.285833333,-0.651666667,0.405,0.445833333,0.333333333,0.2175,-0.1125,-0.983333333,-0.294166667,-1.090833333,0.705833333,0.0375
pote.txt_1245,-0.30076644,-0.382394045,-0.025926388,0.329011375,0.053313845,-0.187916667,-0.42625,-0.080416667,0.020833333,0.135,-0.015,0.188333333,0.065833333,0.333333333,0.05,-0.449583333,-0.319166667,0.146666667,-0.07425,0.33475,-0.227916667,0.318666667,0.01025,0.048458333,-0.48875,-0.408333333,-0.02,-0.162916667,0.177083333,-0.2675,0.050416667,0.000833333,-0.01625,0.199583333,-0.47,0.43875,-0.345833333,-0.043791667,0.031875,-0.125,-0.015875,0.005208333,-0.67875,-0.416666667,1.424704167,-1.921070833,0.218354167,0.930416667,-1.372083333,-0.447916667,0.748333333,-0.19875,0.308333333,-0.293333333,0.121666667,0.233208333,0.111791667,-0.020625,-0.040666667,-0.959208333,-0.30275,-0.051458333,0.114416667,-0.329166667,-0.440416667,0.192333333,0.22425,-1.448666667,0.327695833,-0.469241667,-0.410920833,0.491245833,0.091941667,-2.716720833,0.567829167,-0.367575,-1.632916667,0.321475,-5.29375,-0.417083333,-0.294583333,0.514583333,0.677916667,0.183333333,-0.453333333,-0.256666667,-0.329583333,0.205416667,-0.322083333,0.07,-0.09625,-0.935833333,0.171666667,0.6375,-0.104583333,0.03375,-0.304583333,-0.42875,-0.91375,0.0475,0.159583333,0.052083333
pote.txt_3249,0.76505412,-0.335403788,0.290473525,0.0134448,0.877085253,0.445,-0.17,-0.8225,-0.45,0.5,0.125,0.075,0.1775,0.03,-0.1225,0.31,0.095,0.3575,-0.493,0.46675,0.3915,0.071,-0.11425,1.17925,-0.33,0.5425,0.75,0.975,0.1,-0.135,0.52,-0.1675,0.095,-0.645,-0.335,0.545,0.2625,0.0525,-0.20325,-0.01375,-0.18575,-0.1525,1.05,0.5775,-3.302025,4.504475,1.387125,-1.2875,3.1875,-0.3525,1.67,0.25,0.61,0.52,0.2275,0.22475,-0.12775,-0.02925,-0.25775,-0.5025,0.0485,-0.0645,-0.09075,-0.156,0.719,0.4535,0.26275,2.205775,-2.225,-0.804675,-0.340625,0.52805,0.23435,1.62475,-0.92715,-0.9956,3.449825,-0.197375,-2.4025,1.9175,-0.68,0.2575,-0.0375,-0.5825,0.5325,0.605,0.1075,0.895,0.2375,0.6425,0.105,-0.47,0.77,0.14,0.0425,0.5,0.28,0.9175,0.54,-2.285,0.325,0.265
pote.txt_6499,0.381661013,-0.398731813,0.188722787,0.232121331,0.620054716,-0.015,-0.09125,-0.628125,-0.2725,0.305625,0.213125,0.173125,0.06125,0.135625,-0.56,-0.04625,0.105,0.378125,-0.487375,0.472875,0.4459375,0.481625,-0.0270625,0.8799375,-0.31125,0.49375,0.2525,0.441875,0.386875,-1.08625,0.54,-0.031875,0.1075,0.441875,-0.34375,0.45,0.13125,-0.004375,-0.1424375,-0.0470625,-0.2175,-0.0405,0.89875,0.039375,-0.35894375,3.44065625,1.703675,0.111875,2.176875,0.03875,1.494375,-0.4875,0.555625,0.1325,0.4925,0.2375,-0.0040625,0.0804375,-0.17625,-0.52875,0.0093125,0.2190625,-0.0501875,-0.466375,0.5339375,0.2661875,0.32875,2.87379375,-0.8831375,-0.71721875,-0.60955625,1.34888125,0.5472125,1.8879125,0.34205,-1.28071875,4.2095375,-0.04465,-2.596875,1.064375,-0.880625,0.175,-0.0075,-0.114375,0.398125,0.554375,0.064375,0.890625,0.158125,0.464375,0.040625,-0.519375,0.6525,0.098125,0.156875,0.1925,-0.225625,-0.201875,0.450625,-1.479375,0.625625,0.123125
pote.txt_6149,-0.16961313,-0.637955049,0.413467807,0.521832347,0.568718747,-0.291333333,-0.457333333,-0.334666667,-0.24,0.165333333,0.334666667,0.206666667,-0.109333333,0.074666667,-0.145333333,-0.419333333,-0.189333333,0.21,0.253533333,0.515733333,0.0442,0.7632,0.060533333,0.078,-0.622,-0.193333333,-0.173333333,-0.108666667,0.312,-0.805333333,0.658666667,-0.137333333,-0.188666667,0.366666667,-0.537333333,0.519333333,-0.239333333,-0.051733333,-0.0084,-0.162266667,-0.117,0.068333333,-0.221333333,-0.514,1.633553333,-0.975886667,1.14598,1.01,-0.746666667,-0.491333333,0.986,-0.646,0.57,-0.492,0.516666667,0.2408,0.0932,-0.015866667,-0.0924,-0.886066667,-0.214466667,0.011933333,0.078933333,-0.3756,0.033733333,0.0824,0.226333333,-1.245133333,-0.277073333,-0.025106667,-0.959973333,0.793226667,0.4151,-2.670086667,0.5826,-0.737353333,-1.64402,-0.093953333,-4.915333333,0.23,-0.598666667,0.832666667,0.473333333,0.326,-0.189333333,-0.071333333,-0.176,0.393333333,-0.400666667,0.220666667,-0.344666667,-0.87,0.543333333,0.593333333,0.056666667,-0.088666667,-0.255333333,-1.076,-0.939333333,-0.807333333,0.132666667,0.208666667
pote.txt_12039,0.513395695,-0.508642657,0.67766447,0.03046355,0.915427043,-0.134,-0.03,-0.741,-0.284,0.289,0.127,0.136,0.1,0.094,-0.562,-0.028,0.141,0.356,-0.1435,0.5087,0.6729,0.5702,-0.0792,0.6204,-0.334,0.64,0.06,0.354,0.628,-1.366,0.72,0.072,0.082,0.317,-0.321,0.418,0.193,-0.0142,-0.1668,-0.0341,-0.2466,0.0287,1.112,0.038,0.37082,4.0265,2.4511,0.305,2.508,0.093,1.496,-1.044,0.735,0.394,0.376,0.2402,-0.0117,0.1049,-0.2398,-0.4668,0.005,0.3392,-0.1224,-0.4668,0.8412,0.0572,0.2183,2.29708,-0.76582,0.07754,-0.96575,1.28052,0.98938,1.4079,0.75969,-1.21446,2.9291,-0.88489,-2.339,1.057,-1.014,0.341,-0.201,0.027,0.571,0.665,0.117,0.972,-0.047,0.586,-0.144,-0.478,0.728,0.115,0.426,0.171,-0.174,-0.776,0.45,-1.565,0.575,0.14
pote.txt_5111,0.604455656,-0.340237419,0.138287267,0.251846442,0.666579617,0.3025,-0.299166667,-0.713333333,-0.33,0.336666667,0.1575,0.034166667,0.185833333,-0.043333333,-0.225833333,0.183333333,0.041666667,0.320833333,-0.5925,0.461,0.34375,0.31525,-0.08725,1.004083333,-0.290833333,0.438333333,0.6075,0.798333333,-0.119166667,-0.461666667,0.313333333,-0.110833333,0.1075,0.081666667,-0.445,0.351666667,0.191666667,0.03725,-0.170416667,-0.04025,-0.19575,-0.119666667,0.86,0.385833333,-2.427275,3.729558333,1.373925,-0.828333333,2.5775,-0.593333333,1.278333333,0.031666667,0.498333333,0.5225,0.201666667,0.22975,-0.07175,-0.025666667,-0.247583333,-0.565583333,-0.015833333,-0.09225,-0.0655,-0.197666667,0.628333333,0.39525,0.2155,1.598983333,-2.154833333,-0.310891667,-0.5835,0.560516667,0.247241667,1.011608333,-0.702075,-0.979208333,2.581375,0.203375,-2.79,1.661666667,-0.615833333,0.385,0.054166667,-0.4475,0.509166667,0.531666667,0.004166667,0.668333333,0.18,0.678333333,0.176666667,-0.531666667,0.735833333,0.195833333,-0.019166667,0.2975,0.1825,0.709166667,0.35,-1.994166667,0.2825,0.264166667
pote.txt_421,-0.144266436,-0.106540565,-0.63158197,0.526766882,-0.076355788,0.066666667,-0.490909091,0.027878788,-0.023636364,0.133333333,0.297575758,0.107272727,0.077272727,0.11030303,-0.038181818,-0.282727273,-0.410606061,0.19030303,-0.034333333,0.078909091,-0.346,0.662393939,-0.149212121,-0.083787879,-0.217575758,-0.523030303,-0.085151515,0.025151515,-0.006363636,-0.551212121,0.267878788,0.025151515,-0.137272727,0.148484848,-0.554848485,0.310606061,-0.368181818,0.021484848,0.069181818,-0.126818182,-0.06730303,0.010545455,-0.998787879,-0.16969697,-0.584878788,-2.405742424,0.429130303,-0.56969697,-1.658181818,-0.403939394,0.513333333,-0.181212121,0.568181818,0.012727273,0.203939394,0.230757576,0.079272727,-0.08230303,-0.065636364,-1.074606061,-0.281818182,-0.233212121,0.115757576,-0.202090909,-0.420666667,0.12630303,0.38930303,-1.761327273,-0.810906061,-0.198657576,-0.373639394,0.552424242,0.054812121,-3.120981818,-0.08560303,-0.721463636,-1.836942424,0.610554545,-5.953636364,0.033030303,-0.151515152,0.71030303,0.951212121,0.005454545,-0.404242424,-0.457272727,-0.083333333,0.051212121,-0.323030303,0.343939394,-0.335454545,-1.024848485,0.304848485,0.687575758,-0.323636364,0.242424242,-0.334848485,0.123333333,-1.21030303,-0.265151515,-0.423636364,0.299090909
pote.txt_9481,-0.333656889,0.190492195,-0.108971489,0.053424675,0.205287829,-0.186111111,-0.100833333,0.346666667,0.077777778,0.207777778,-0.032222222,0.141111111,0.115277778,0.067777778,-0.101944444,-0.354722222,-0.235,0.154722222,0.018138889,-0.189916667,-0.261083333,-0.041055556,-0.123666667,0.108055556,0.131388889,-0.253055556,0.0375,-0.281666667,-0.046944444,0.023055556,0.410277778,0.090277778,0.073611111,0.439166667,-0.245277778,0.3825,-0.355,-0.025472222,0.080805556,0.007194444,0.030222222,-0.022444444,-0.515,-0.131666667,1.473272222,-1.275927778,-0.257530556,0.731388889,-1.360555556,0.940555556,-0.019444444,0.2225,0.293055556,-0.129166667,0.098333333,0.213694444,0.102083333,0.023194444,0.017638889,-0.858055556,-0.181361111,0.023638889,0.086805556,-0.334694444,-0.604722222,0.322861111,0.3135,-0.852483333,0.989825,-0.620925,-0.052413889,0.618072222,-0.203597222,-1.898,0.667011111,-0.245061111,-0.913741667,0.534891667,-4.609166667,-0.590277778,-0.260277778,0.102222222,0.753333333,0.150833333,-0.346944444,-0.241388889,0.160277778,0.193055556,-0.005555556,0.021666667,-0.030555556,-0.841111111,0.020833333,0.475,-0.181944444,0.311111111,-0.465,-0.0975,-0.556944444,0.416944444,0.391388889,-0.373611111
pote.txt_11221,-0.04813663,0.396729038,-0.37003356,0.192706821,0.050946401,0.263404255,-0.252765957,0.26893617,0.246808511,0.327446809,0.071489362,-0.001489362,-0.089574468,-0.048510638,-0.145106383,0.007659574,-0.363829787,0.170425532,-0.180659574,-0.290744681,-0.494234043,-0.100042553,-0.080744681,0.125340426,0.327234043,-0.338510638,0.110638298,0.10893617,-0.396808511,0.266808511,0.240425532,-0.086170213,0.243404255,0.226170213,-0.31212766,0.315744681,-0.37893617,0.061234043,0.074659574,0.010893617,0.050659574,-0.09012766,-0.775957447,0.215957447,-1.862370213,-1.249334043,-1.248734043,-1.038085106,-0.969148936,0.394042553,-0.072340426,0.738510638,-0.111702128,-0.002765957,-0.066595745,0.221319149,0.015574468,-0.061765957,0.11906383,-0.941148936,-0.168489362,-0.238446809,0.092361702,0.005085106,-0.549510638,0.271957447,0.153340426,-0.60403617,-0.286723404,-0.761965957,-0.023744681,-0.014006383,-0.478765957,-1.037508511,-0.799021277,-0.103725532,0.152989362,1.082904255,-5.079787234,0.02893617,0.072978723,0.086382979,0.874680851,-0.282340426,-0.338510638,-0.329574468,0.173404255,-0.110851064,0.315744681,-0.017021277,0.040212766,-0.888297872,0.070638298,0.443829787,-0.485106383,0.455957447,-0.176382979,1.135319149,-0.375106383,0.521914894,-0.331914894,-0.124255319
pote.txt_5097,0.306265938,-0.508213888,0.789844883,0.413128758,1.113349254,-0.045833333,-0.3175,-0.649166667,-0.259166667,0.351666667,0.203333333,0.259166667,0.129166667,0.086666667,-0.338333333,-0.115833333,0.1175,0.413333333,-0.289833333,0.559083333,0.423333333,0.481166667,-0.056083333,1.065916667,-0.4475,0.379166667,0.6225,0.4975,-0.193333333,-0.655833333,0.409166667,-0.005833333,0.206666667,0.140833333,-0.476666667,0.439166667,0.216666667,-0.027166667,-0.141083333,-0.070166667,-0.220833333,-0.090916667,0.85,-0.015833333,-0.080291667,3.107608333,1.700783333,0.606666667,1.920833333,-0.374166667,1.665,-0.156666667,0.604166667,0.3325,0.238333333,0.239333333,0.019833333,0.045916667,-0.224666667,-0.56575,-0.09425,0.026666667,-0.034666667,-0.442333333,0.442166667,0.395166667,0.312666667,1.774366667,-1.573991667,-0.252858333,-0.739725,1.140341667,0.25935,0.704316667,0.067275,-1.27835,2.76315,0.551675,-2.870833333,1.241666667,-0.755,0.431666667,0.090833333,-0.1325,0.401666667,0.518333333,-0.098333333,0.906666667,-0.016666667,0.611666667,0.1075,-0.556666667,0.690833333,0.239166667,0.05,0.145833333,-0.041666667,-0.1,0.199166667,-1.896666667,0.6325,0.203333333
pote.txt_2683,0.513655072,0.103425901,0.672406044,0.24734025,1.041149079,0.356388889,0.143611111,-0.287777778,-0.221388889,0.215277778,0.136111111,0.289722222,0.144166667,-0.15,-0.416111111,0.091111111,0.115833333,0.2475,-0.398527778,-0.07725,0.275,0.103611111,0.185333333,0.681333333,0.281388889,0.4925,0.1875,0.461111111,-0.586666667,-0.197222222,0.579444444,0.057222222,0.302777778,0.273888889,-0.1025,0.3125,0.110277778,0.059,-0.09225,0.061361111,-0.130444444,-0.02675,0.880833333,0.274166667,-2.253516667,3.341238889,1.245888889,-1.052777778,1.99,0.839722222,0.420277778,0.026944444,0.232777778,-0.006944444,0.131944444,0.215083333,-0.033611111,0.072472222,-0.100111111,-0.477166667,0.169944444,0.051472222,-0.102333333,-0.299416667,0.032194444,0.437305556,0.483638889,2.025227778,-1.070441667,-0.507405556,0.178033333,0.570577778,-0.136827778,1.875975,-0.423625,-0.688833333,3.471797222,1.150336111,-2.225833333,1.078611111,-0.545555556,-0.207222222,0.255,-0.344444444,0.613055556,0.406666667,0.626944444,0.448611111,0.349722222,0.568611111,0.3725,-0.459444444,0.469722222,-0.035,-0.277777778,0.431111111,-0.224444444,0.735833333,1.007777778,-1.065,0.593611111,0.161944444
pote.txt_11859,0.219639382,-0.206540992,0.381696385,0.211389023,0.551503095,0.016923077,-0.246923077,-0.36,-0.336153846,0.109230769,0.296923077,0.130769231,0.073846154,-0.042307692,-0.125384615,-0.141538462,-0.106153846,0.323076923,-0.659769231,0.225076923,0.231461538,0.527153846,-0.281230769,0.542615385,-0.214615385,0.144615385,0.419230769,0.346923077,0.556153846,-0.901538462,0.263076923,0.209230769,-0.425384615,0.171538462,-0.49,0.401538462,-0.079230769,-0.003846154,-0.060307692,-0.050153846,-0.189461538,-0.045,0.249230769,0.018461538,0.027646154,1.351546154,1.9611,-0.056923077,0.76,-0.036923077,1.304615385,-0.628461538,0.847692308,0.754615385,0.024615385,0.234692308,0.058769231,0.004384615,-0.220384615,-0.723769231,-0.221461538,-0.028923077,-0.028923077,-0.330461538,0.253153846,0.248692308,0.268461538,0.230653846,-0.883469231,0.120630769,-0.701346154,1.1241,0.382938462,-0.913376923,0.665823077,-0.957823077,-0.0035,-0.389184615,-3.745384615,0.435384615,-0.56,0.520769231,0.295384615,-0.048461538,0.092307692,0.187692308,-0.046923077,0.696153846,-0.33,0.698461538,-0.244615385,-0.701538462,0.465384615,0.403076923,0.079230769,0.118461538,-0.229230769,-0.288461538,-0.384615385,-1.406153846,0.37,0.171538462
