#name,PAAC_1,PAAC_2,PAAC_3,PAAC_4,PAAC_5,PAAC_6,PAAC_7,PAAC_8,PAAC_9,PAAC_10,PAAC_11,PAAC_12,PAAC_13,PAAC_14,PAAC_15,PAAC_16,PAAC_17,PAAC_18,PAAC_19,PAAC_20,PAAC_21,PAAC_22
pote.txt_5765,0,2.685,2.685,2.685,0,0,4.028,0,0,0,0,0,0,1.343,2.685,0,0,1.343,0,1.343,8.999,8.595
pote.txt_5419,2.424,0,1.212,1.212,2.424,1.212,0,3.636,1.212,1.212,0,0,0,0,0,1.212,0,0,0,0,9.63,11.31
pote.txt_11587,0,0,0,0,0,0,0,1.617,0,0,0,0,0,0,3.235,0,0,0,1.617,0,18.093,23.778
pote.txt_6971,0,0,0,0,0.612,0.612,0,1.224,3.673,1.837,0,0.612,0,0,0,0,0,0.612,1.837,0,10.805,17.828
pote.txt_5633,0,0,0,0,0,0,0,0.757,0.757,0.757,0,0,0,0,3.785,0,0,0,3.785,0,20.023,11.274
pote.txt_8699,1.056,0,1.056,0,1.585,0.528,0,0.528,2.641,1.056,1.585,1.056,0.528,2.113,1.056,0.528,1.056,0,0.528,0.528,11.042,7.943
pote.txt_9069,1.319,2.639,0.879,0.879,0.44,2.639,0.44,0.44,1.319,0.44,0,1.759,0,0,0.879,1.319,0.879,1.319,0.879,0.879,8.077,8.997
pote.txt_11029,0,0,0,1.17,1.17,2.341,0,3.511,2.341,3.511,0,0,0,0,0,1.17,0,0,0,0,9.216,12.421
pote.txt_6047,0,0,0,0,0,0.944,0,1.887,4.717,0.944,0,0.944,0,0,0,1.887,0,1.887,0.944,0,10.866,12.258
pote.txt_9529,2.157,0,0,0,0,2.157,0,1.079,3.236,6.471,0,1.079,1.079,0,0,1.079,0,1.079,0,0,7.751,9.265
pote.txt_5017,2.021,0,0,0,0,1.01,0,0,0,3.031,0,0,0,0,3.031,0,0,1.01,1.01,1.01,13.649,12.814
pote.txt_3987,7.215,0,0,0,3.608,3.608,0,0,3.608,0,0,0,3.608,0,0,0,0,3.608,0,0,5.596,7.106
pote.txt_11025,0.489,0,0.978,1.956,0.489,1.467,0,1.467,0.489,1.467,0,0.978,2.934,0,3.424,0.978,0.978,0,0,0,9.834,8.453
pote.txt_3631,4.626,0,0,0,0,4.626,0,0,4.626,0,0,4.626,0,4.626,0,0,4.626,0,0,0,3.738,7.582
pote.txt_4821,0,0,0,0,1.121,1.121,0,2.242,4.485,3.364,0,0,0,0,0,0,0,0,0,0,10.988,15.097
pote.txt_1525,2.018,1.345,1.345,0,0,2.018,0,0.673,2.69,3.363,0.673,1.345,0,0.673,0.673,0,1.345,0.673,0,0,8.537,9.023
pote.txt_283,4.083,0,1.021,0,0,1.021,0,0,6.125,0,0,0,3.062,0,0,1.021,2.042,1.021,0,0,6.861,10.172
pote.txt_7343,1.244,0,0,0,0,4.976,0,3.732,2.488,6.22,0,1.244,1.244,0,0,1.244,0,2.488,0,0,5.494,7.432
pote.txt_8041,1.556,0,0,0.778,0,1.556,1.556,1.556,3.89,2.334,0,2.334,0,1.556,0,0,0,1.556,0,0,8.768,8.945
pote.txt_7801,0,0,0,0,0,8.392,4.196,0,0,1.049,0,0,0,1.049,2.098,6.294,0,0,0,0,8.165,5.936
pote.txt_3937,0,8.165,0,0,4.083,8.165,0,0,0,0,0,0,4.083,0,0,4.083,0,0,0,0,4.521,6.388
pote.txt_9097,0.407,3.252,2.033,0.813,0.813,1.22,0.813,0,1.626,0.813,0,0.813,0.407,0,1.626,0.813,2.033,0,0.407,0.407,9.047,9.039
pote.txt_11335,2.184,4.367,0,1.092,0,4.367,0,0,0,1.092,0,2.184,1.092,3.275,1.092,1.092,1.092,0,0,2.184,5.791,6.995
pote.txt_11251,1.471,1.471,0,0.736,0,0,0,2.207,2.207,2.207,0,0.736,0.736,1.471,0.736,0.736,2.943,0,0.736,0.736,8.169,9.112
pote.txt_3955,0,0,0,0,0,2.673,0,0,0,2.673,0,0,0,0,5.346,0,0,0,0,0,26.549,2.784
pote.txt_11773,0,5.612,0,0.935,0,2.806,0,1.87,0,1.87,0,0,2.806,0.935,1.87,0,2.806,1.87,0,1.87,6.739,5.962
pote.txt_3131,0,0,0,0,0,6.431,0,0,12.863,0,0,0,0,0,0,0,0,0,0,0,17.126,0
pote.txt_8465,0.463,0.927,0,0,1.39,0,0,0.463,3.244,0.927,0,0,1.39,0,1.39,0.927,0.463,0.927,0.463,0,9.904,15.069
pote.txt_167,0,11.136,0,0,1.392,2.784,1.392,2.784,2.784,0,1.392,0,0,0,1.392,1.392,1.392,0,0,0,6.002,5.275
pote.txt_9107,1.694,0,0.339,0.677,0.677,2.371,0,1.016,1.016,0.339,0,0.339,1.016,2.032,1.355,0,0.339,1.355,0.677,0,9.953,11.646
pote.txt_4527,0,0,0,0,1.502,1.502,0,0,0,1.502,0,0,7.509,0,3.003,0,0,0,0,0,10.5,11.402
pote.txt_9767,1.705,0,0,0,5.114,0,0,3.41,1.705,6.819,0,0,1.705,0,0,3.41,0,0,0,0,5.22,8.349
pote.txt_4581,1.995,0,1.995,1.995,0,0,0,1.995,1.995,5.986,0,0,1.995,0,0,1.995,0,0,0,0,8.797,7.737
pote.txt_5577,1.408,0,0,0,1.408,2.816,0,2.816,0,5.632,0,0,0,0,1.408,1.408,0,1.408,0,0,7.852,10.224
pote.txt_4233,0,0,0,0,1.056,1.056,0,0,1.056,0,1.056,0,0,0,2.112,0,0,0,3.168,0,16.181,15.96
pote.txt_5813,0,3.453,0,1.727,0,0,3.453,1.727,1.727,0,0,0,3.453,0,3.453,1.727,0,3.453,0,0,6.224,7.147
pote.txt_3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43,0,0,0,3.215,0,11.055,20.728
pote.txt_7989,1.454,0,0,0,0.727,0.727,1.454,2.181,3.635,1.454,0,2.181,0.727,1.454,0,0,0,1.454,0,0,7.67,11.296
pote.txt_2979,1.022,0,0,0,1.022,1.022,3.067,0,3.067,0,0,0,0,0,2.045,0,0,0,1.022,1.022,10.338,14.116
pote.txt_5325,0,0,0,0,0,0,0,0,6.074,4.049,0,0,1.012,0,0,0,0,0,1.012,1.012,12.727,11.94
pote.txt_11449,0,0,0,0,3.24,1.62,0,0.81,3.24,4.05,0,0,0.81,0.81,0.81,4.05,0,0.81,0,0,7.125,9.151
pote.txt_471,1.828,0,0.914,0,0.914,1.828,0.914,3.657,1.828,1.828,0.914,0,1.828,0,0,0.914,0,0.914,0,0.914,7.467,9.748
pote.txt_5511,0,0,0,2.63,2.63,5.261,0,5.261,0,0,0,0,0,0,0,7.891,0,0,0,0,9.001,4.695
pote.txt_11555,1.39,2.779,0,0,0,0.695,0,0.695,0,0,0,0,0,0,3.474,0,0,0.695,0.695,1.39,13.474,13.576
pote.txt_9999,0,0,0,1.235,1.235,2.47,2.47,1.235,6.174,0,0,0,1.235,1.235,0,3.704,0,0,0,0,6.861,8.801
pote.txt_9337,3.071,0,0,0,4.607,1.536,0,4.607,1.536,4.607,0,0,1.536,0,0,6.142,0,0,0,0,5.477,5.902
pote.txt_10937,1.326,0,0,0,0,7.956,0,2.652,0,9.282,0,3.978,0,0,0,3.978,1.326,0,0,0,3.896,6.132
pote.txt_3995,0,0,0,0,1.858,1.858,0,0,0,0,1.858,0,3.717,0,1.858,0,0,0,1.858,0,10.696,14.221
pote.txt_7385,0.749,0,0,0,0,0.749,0,2.248,2.248,4.496,0,0.749,0,0,1.499,0,0,0,0,2.248,9.98,11.962
pote.txt_4569,2.873,0,0,0,0,0,0,0,0,0,0,0,0,0,4.309,0,0,1.436,2.873,0,13.268,14.407
pote.txt_1419,1.266,0,0,0,1.266,2.531,0,0,3.797,5.062,1.266,0,0,0,0,0,0,1.266,0,0,10.097,9.993
pote.txt_4023,0,0,0,0,1.37,0,0,1.37,5.48,1.37,0,0,0,0,0,0,0,0,1.37,0,15.089,13.671
pote.txt_5281,0,0,0,0,0.862,0,0,0,3.449,0.862,0.862,0,0,0,2.587,0,0,0.862,0.862,0,13.406,16.698
pote.txt_4397,0,4.917,0,1.639,1.639,0,0,0,4.917,0,0,0,0,0,1.639,0,0,1.639,0,0,6.698,13.465
pote.txt_9707,1.175,0,0,0,1.175,5.876,1.175,0,2.35,4.701,1.175,1.175,1.175,0,0,2.35,0,3.525,0,0,6.359,5.991
pote.txt_7137,15.028,0,0,0,1.67,1.67,0,0,0,3.339,0,0,1.67,5.009,0,1.67,0,1.67,0,0,4.534,4.977
pote.txt_7617,0,0,0,0,0,0.632,0,0.632,5.054,5.054,0,0,0.632,0.632,0,0,0,0,0.632,0,9.789,14.705
pote.txt_7921,0.773,0,0,0.773,0.773,1.545,1.545,1.545,2.318,3.09,0,2.318,0,1.545,0,0,0.773,1.545,0,0,7.575,10.266
pote.txt_8817,0,0.569,0.569,1.137,0,2.274,0,1.137,0.569,5.117,0,1.705,1.705,1.137,0.569,0.569,0.569,2.843,0,0,7.275,8.819
pote.txt_10091,0,0,0,0,3.035,0,0,0,6.071,0,0,0,0,0,0,0,0,4.553,1.518,0,10.874,10.815
pote.txt_4425,0,0,0,0,0,1.378,0,2.756,4.133,5.511,0,0,0,0,0,0,0,0,0,0,8.948,14.74
pote.txt_8549,0,3.306,0,0,1.653,0.551,0,1.102,0,0.551,0,0.551,0.551,0.551,3.306,0,2.755,0.551,0,1.102,9.36,10.636
pote.txt_2885,0,0,0,0,0,4.724,5.905,3.543,7.085,0,0,2.362,0,0,0,0,0,0,0,0,8.381,5.353
pote.txt_7135,0,0,0,0,1.255,3.764,0,3.764,2.509,6.273,0,1.255,2.509,0,0,0,0,2.509,0,0,5.876,7.712
pote.txt_2507,2.28,0,0,0,0,0,0,0,2.85,2.28,0,0,0,0.57,1.71,0,0,0,0.57,0,12.276,18.033
pote.txt_7533,0,0,0,1.342,1.342,0.671,0,0,2.013,1.342,0.671,0.671,0,0,2.013,0.671,0,1.342,0,1.342,9.936,14.307
pote.txt_10413,0,0,0,0,3.965,0,0,0,7.93,0,0,0,0,0,0,0,0,0,0,0,14.044,12.849
pote.txt_5935,0,4.756,0,0,0,1.585,0,3.17,3.17,0,0,0,0,1.585,1.585,1.585,3.17,0,0,1.585,5.559,9.175
pote.txt_7103,0.76,0,0.76,0.76,0,0.76,0.76,0.76,0.76,3.039,0,0.76,0,0.76,1.519,0,0,0.76,1.519,0,10.189,13.658
pote.txt_1729,0,0,2.908,2.908,0,0,0,0,0,11.633,0,0,0,0,0,0,0,2.908,0,0,7.271,8.914
pote.txt_8031,3.73,1.865,0,0,1.865,0.933,0,2.798,1.865,4.663,0,0.933,1.865,0,0.933,0,0.933,0,0,0,5.914,8.681
pote.txt_10843,2.552,1.276,0.638,0.638,0.638,3.19,0,0,2.552,3.828,0.638,1.276,0,0.638,0,0.638,0,0.638,0,0,8.451,8.815
pote.txt_207,1.285,0,0.964,0.643,0.643,0.643,0.643,0.321,1.606,1.928,0,0.964,0.643,0,1.606,1.928,0.321,0.321,0.321,0.321,9.452,12.338
pote.txt_5591,0,0,0,0,2.716,0,0,0,10.863,0,0,0,0,0,0,0,0,4.074,0,0,10.583,8.166
pote.txt_10609,4.148,0,0,0,0.83,0,0,0,4.977,3.318,0,0,0,0,0,0,0,0,0,0,9.995,14.488
pote.txt_11409,0.439,3.509,2.193,0.877,0,0.439,1.316,1.316,2.193,0.877,0.877,1.316,0.877,0,1.316,1.754,0.877,0,0,0.877,8.861,6.751
pote.txt_1129,0,4.575,0,0,0,1.525,0,1.525,0,1.525,0,0,0,0,3.05,0,0,1.525,0,0,8.98,14.789
pote.txt_6071,0,0,0,0,0,18.91,0,2.101,0,0,0,0,0,0,2.101,8.404,0,0,0,0,4.335,5.261
pote.txt_11915,0.913,1.826,0.913,0.913,0,1.826,0,0.913,1.826,0.913,0,0,0,0,3.652,0,0.913,0,0,0.913,11.094,10.145
pote.txt_8729,1.195,1.195,0,0,1.793,2.989,0.598,0.598,3.586,1.195,0,1.195,0,0,1.195,1.793,1.793,0.598,0,0,9.084,7.652
pote.txt_5689,3.041,2.027,1.014,0,0,2.027,0,0,1.014,0,0,0,0,2.027,2.027,0,0,0,0,0,11.899,12.74
pote.txt_673,0,4.122,0,0,1.374,1.374,0,0,0,0,0,0,0,0,3.435,0,0.687,1.374,0,0,10.482,15.545
pote.txt_9273,2.015,0,2.015,2.015,0,0,0,2.015,4.029,0,0,0,0,0,2.015,4.029,0,0,0,0,7.28,10.971
pote.txt_11719,5.408,0,0,0,1.352,0,0,0,4.056,6.76,0,0,0,0,0,0,0,0,0,0,8.149,10.682
pote.txt_9837,5.337,0,0,0,0,2.668,0,0,3.558,2.668,0.889,0,0,0,0,1.779,0,2.668,0,0,8.217,8.658
pote.txt_4941,0,0,0,0,0,0,0,1.656,1.656,0,0,0,0,0,4.139,0,0,1.656,0.828,0,20.55,10.525
pote.txt_1669,0,0,0,0,0,0,0,3.649,2.432,4.865,0,0,1.216,0,1.216,1.216,0,0,0,0,8.941,13.545
pote.txt_3979,8.299,0,0,0,0,0,0,4.149,0,0,0,0,0,4.149,0,0,0,0,0,4.149,5.107,10.753
pote.txt_10277,0.835,3.338,0,0,0.835,0.835,0,0.835,0.835,0,0,0,0,0,3.338,0,0,0.835,0.835,1.669,11.812,11.259
pote.txt_9701,0,0,0,0,0,1.248,1.248,1.248,3.745,3.745,1.248,0,0,0,0,0,1.248,0,1.248,0,9.284,12.671
pote.txt_1245,5.445,2.178,0,1.089,1.089,1.089,1.089,1.089,3.267,1.089,2.178,0,1.089,0,0,1.089,0,3.267,0,1.089,5.032,7.157
pote.txt_3249,0,0,0,0,0,0,0,2.851,2.851,0,0,0,0,2.851,2.851,0,0,0,0,0,11.346,16.504
pote.txt_6499,0,0,0,0,2.131,0,0,0,4.263,1.421,0,0,0,0,1.421,0.71,0,1.421,0,0,10.707,17.213
pote.txt_6149,2.503,0,0,0,1.252,1.252,0,0,3.755,5.007,2.503,0,0,0,0,0,2.503,0,0,0,7.11,10.504
pote.txt_12039,0,0,0,0,1.203,0,0,1.203,6.013,2.405,0,0,0,0,0,0,0,0,0,1.203,10.001,16.647
pote.txt_5111,0,0,1.046,0,0,0,0,2.092,3.138,1.046,0,0,0,1.046,3.138,0,0,1.046,0,0,13.103,12.598
pote.txt_421,2.537,1.269,1.269,0,0,2.537,0,1.269,3.171,3.805,0.634,0.634,0,0.634,0,1.903,0.634,0.634,0,0,7.906,7.805
pote.txt_9481,0.957,2.87,0.478,0,1.913,2.391,0.957,0,1.435,0.957,0,0,0.957,0,0.957,0.478,0.478,1.435,0.957,0,9.981,9.237
pote.txt_11221,0.438,3.507,0.877,0.877,1.315,1.753,0.438,0,0,1.315,0,2.192,0.877,0,2.63,2.63,1.315,0.438,0,0,7.478,8.503
pote.txt_5097,0.871,0,0,0,0.871,0,0,1.741,2.612,0.871,0,0,0,0,2.612,0,0,0.871,0,0,13.453,16.423
pote.txt_2683,0,0,0.639,0.319,1.596,0.958,0,0.319,0.639,0.958,0,0.639,0.958,0,4.151,0,0,0,0.319,0,13.324,14.344
pote.txt_11859,0,0,0,0,0,0.986,0,0.986,4.932,0.986,0,0.986,0,0,0,0,0,2.959,0.986,0,13.197,12.034
pote.txt_9949,0.439,2.633,0.439,0,1.317,2.633,0.878,0.439,1.756,0.439,0,0,0.439,0.439,1.756,0.439,0.439,0.439,0,1.317,8.503,11.841
pote.txt_9927,1.867,0,0,0,0,3.735,0,3.735,1.867,11.204,0,1.867,1.867,0,0,3.735,0,1.867,0,0,4.077,5.425
pote.txt_2749,0,2.082,0,0,0,1.041,0,2.082,2.082,0,1.041,1.041,2.082,1.041,3.124,0,1.041,1.041,0,1.041,7.445,10.203
pote.txt_6043,1.418,0,0,0,1.418,4.253,0,2.835,2.835,4.253,1.418,0,0,0,0,1.418,1.418,0,0,0,6.519,8.925
pote.txt_4199,0,0,0,0,4.798,0,0,0,0,0,0,0,0,0,3.838,0,0,0,0,0,12.706,21.783
pote.txt_11039,0,0,0,0,0,5.726,0,3.436,2.29,5.726,0,1.145,1.145,0,0,0,1.145,2.29,0,0,5.486,8.736
pote.txt_3571,0,1.482,0,0,0,0,0,0,0,0,0,0,0,0,4.445,0,0,0,2.963,0,11.027,22.746
pote.txt_9241,3.573,0,0,0,0,0,0,0,4.466,3.573,0,0,0,0,0,0,0.893,0.893,0.893,0,8.887,14.032
pote.txt_1875,0.316,0,0.316,0,1.266,1.582,0,1.582,0,0.949,0,0.316,0.316,0.316,3.481,0.316,0,0,0,0,18.145,11.046
pote.txt_7759,0.91,0,0,1.82,0,0,0,0,6.371,2.73,0,5.461,0,0,0.91,0.91,0,0.91,0,0,8.273,8.198
pote.txt_2069,2.317,0,1.159,0,2.317,1.159,0,3.476,2.317,2.317,1.159,0,1.159,0,0,2.317,1.159,1.159,0,0,6.521,8.343
pote.txt_3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,15.959,0,11.106,6.661
pote.txt_2497,0,0,0,0,1.787,0,0,0.893,2.68,0,0,0,0,0,1.787,0,0,0,3.573,0,20.231,9.046
pote.txt_10179,0,0,0,0,1.3,2.601,0,2.601,1.3,3.901,0,1.3,0,0,0,1.3,1.3,0,1.3,0,7.874,11.695
pote.txt_333,0.367,2.204,0.735,0,0.735,1.469,0.735,1.469,0.367,0.735,0,0,2.204,0,2.204,1.836,0.735,0.367,0,1.102,9.465,9.704
pote.txt_3267,0,0,0,0,0,0,0,0,25.907,0,0,0,0,0,25.907,0,0,0,0,0,1.054,3.161
pote.txt_10907,2.755,0,1.181,0.394,0.394,0.787,0,0.787,3.543,1.181,0,1.574,0.394,0.394,0,0.787,0.787,1.574,0.787,0,8.542,10.565
pote.txt_509,0,0,0.44,1.32,0.88,0.44,0,1.32,2.64,0.88,0,0.44,0.44,0.44,2.2,0.88,0.44,0.88,0,0,10.399,13.5
pote.txt_659,1.697,0,0.424,0,0.424,2.122,0.849,3.395,4.244,0.424,0,0.849,0.849,0.849,0.424,0.849,0.424,0.424,0,0,8.883,9.251
pote.txt_10679,0.805,0,0.805,0,0.805,0,0,1.61,1.61,0.805,0,0,0,0.805,2.415,0,0,0.805,0,0,12.644,17.191
pote.txt_1125,2.13,3.195,0,0.533,1.598,1.598,0,0.533,0,0.533,0,0,0.533,0,2.13,0,0.533,0.533,0.533,1.598,9.687,10.976
pote.txt_10651,0,0,0,0,2.486,0.829,0,0.829,1.658,1.658,0,0,0,0,0.829,0.829,0,0.829,0.829,0,12.224,16.932
pote.txt_3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,0,0,0,7.597,0,5.49,13.18
pote.txt_5733,0,0,0,0,0,1.262,0,0,5.047,0,0,0,0,0,5.047,5.047,1.262,0,0,0,9.248,9.488
pote.txt_853,2.474,0,0.495,0.495,0.495,1.979,0,2.474,2.474,0,0,0.495,0.495,0.99,0.99,0,0.495,2.474,0.495,0,9.287,9.82
pote.txt_11803,0.832,2.496,0.832,0.416,0.416,2.912,0.416,0.416,0.832,1.248,0,1.664,0,0,0.832,1.248,0.832,1.248,0.832,0.832,9.011,9.069
pote.txt_317,1.365,0,0.341,1.365,0.682,2.047,0,0,3.753,2.388,0.341,0,0.341,0.341,0.341,1.023,0,0.341,0.341,0.341,10.878,10.58
pote.txt_7705,0,1.804,0.902,0,0.902,0,3.608,0,0,0,0,0.902,0,1.804,5.412,3.608,0,0,0,0,8.453,9.002
pote.txt_1341,0,2.42,0,0,0,7.261,0,1.21,2.42,6.051,0,0,0,0,0,2.42,0,3.63,0,0,5.161,7.446
pote.txt_4133,0,0,0,0,0,0,0,1.171,1.171,0,0,0,0,0,3.513,0,0,2.342,2.342,0,15.683,13.988
pote.txt_6907,1.698,0,0,0.849,0.849,0,0.849,2.548,3.397,2.548,0,0.849,0,0.849,0,0,0,0.849,0,0,8.979,12.565
pote.txt_4559,0,0,0,0,3.271,0,3.271,0,4.907,0,0,0,0,0,0,0,0,4.907,0,0,12.703,7.501
pote.txt_10757,2.184,0.546,1.092,0,0.546,2.184,0,1.092,0.546,0.546,0,1.092,1.638,1.638,1.092,1.092,1.092,1.638,1.092,0.546,9.136,7.659
pote.txt_5529,0,0,0,0,2.556,0.852,0,0.852,0,1.704,0,0,0,0.852,1.704,0.852,0,0.852,0.852,0,11.887,16.63
pote.txt_5355,2.16,0,0,0,2.16,0,0,0,3.24,2.16,0,1.08,0,0,0,0,0,2.16,1.08,0,8.844,14.448
pote.txt_7449,0,0,0,0,3.595,0.899,0.899,0,1.797,3.595,0,0.899,1.797,0,0.899,0.899,0.899,0.899,0.899,0,9.109,9.305
pote.txt_3467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.171,0,0,0,4.171,0,15.712,19.643
pote.txt_5363,0,0,0,1.054,1.054,1.054,0,3.163,2.108,3.163,0,0,0,0,0,1.054,0,0,1.054,0,10.119,13.682
pote.txt_11071,0.949,2.846,0.474,0.474,0,2.372,0,1.423,1.423,0.949,0,1.423,1.423,0,1.897,3.32,1.897,0,0,0.949,6.786,8.227
pote.txt_4263,0,0,0,0,0,0,0,1.376,1.376,0,0,0,0,0,2.752,0,1.376,2.752,2.752,0,21.598,4.399
pote.txt_10949,1.117,6.702,0,1.117,0,5.585,0,1.117,0,1.117,0,2.234,3.351,0,1.117,2.234,4.468,1.117,1.117,0,5.11,4.134
pote.txt_2977,0.633,0,0.633,0.633,0.633,1.266,4.43,0,2.532,0,0,0,0,0,1.899,1.266,0,0,0.633,1.266,9.644,11.211
pote.txt_7565,1.431,0,0.716,0,0.716,1.431,0,0,2.147,3.578,0,0.716,0,0,2.147,0,0.716,0,0.716,0,11.027,11.863
pote.txt_2223,1.699,0,1.133,0.566,0,1.699,0.566,1.133,3.964,0.566,0.566,1.133,0,0,0,0,0,1.699,1.133,0,8.651,12.159
pote.txt_7023,0,0,0,1.64,0,1.64,0.82,0,1.64,1.64,0.82,0.82,0,0,1.64,0.82,0,1.64,0,1.64,9.318,12.937
pote.txt_10531,3.887,0,0,0,0.972,0,0,0,4.858,4.858,0,0,0,0,0,0,0,0,0,0,8.791,13.723
pote.txt_1375,0.615,0.615,0.615,0.615,1.846,0,0,0.615,1.846,0.615,0,0,3.077,0,1.846,0.615,0.615,0.615,0.615,0,10.175,12.068
pote.txt_445,0.565,3.392,0.565,0,0.565,3.392,0.565,1.696,2.827,1.131,0,0,2.827,0.565,1.131,0.565,1.696,1.131,0,0.565,6.065,7.965
pote.txt_9247,0,0,0,0,2.878,0,0,0,0,1.439,0,0,2.878,0,2.878,0,0,0,4.317,0,11.85,10.927
pote.txt_9697,0,0,0,0,0,1.072,1.072,1.072,3.217,3.217,0,0,0,0,0,1.072,0,0,2.145,0,10.149,15.003
pote.txt_6455,1.822,0,0,0,0,2.733,0,0.911,3.644,2.733,0.911,0.911,0,0,0,0,0,0,0.911,0,9.892,12.619
pote.txt_441,0.513,0,1.026,0.513,0.513,1.026,3.59,0,2.051,0.513,0,1.026,0,0,2.051,1.538,0,0,0,2.051,9.128,11.013
pote.txt_11991,0,0,0,0,0,0,0,3.104,3.104,0,0,0,0,0,3.104,0,0,3.104,0,0,24.507,1.429
pote.txt_10195,0.734,0,0,0.734,0.734,2.201,0,0.734,3.669,0.734,0,0.734,0,0,0,0,0,0.734,1.468,0,10.658,15.175
pote.txt_2091,1.493,0,0,0,1.493,5.97,0,2.985,2.985,4.477,0,0,0,0,0,1.493,0,1.493,0,0,5.253,9.339
pote.txt_7657,6.465,0,0,0,0,2.771,0,0.924,3.694,2.771,0,0.924,0,0,0,0,0,0.924,0.924,0,7.426,9.608
pote.txt_11755,0,0,0,0,0,1.033,1.033,2.066,2.066,2.066,1.033,0,0,0,1.033,1.033,0,0,1.033,0,10.686,15.287
pote.txt_6625,0.991,0,0,0,2.972,0,0,1.982,3.963,2.972,0,0,0.991,0,0,1.982,0,0.991,0,0,8.233,11.404
pote.txt_5507,0,0,0,1.83,0,3.661,0,3.661,0,0,0,0,0,0,0,5.491,0,1.83,1.83,0,9.663,8.414
pote.txt_6371,3.828,2.552,0,0,0,1.276,1.276,1.276,0,0,0,1.276,1.276,0,1.276,0,3.828,1.276,1.276,0,7.703,8.433
pote.txt_475,0.59,1.18,0.59,0.59,0.59,4.131,0,0,2.951,3.541,0,0.59,0,0.59,0,1.18,0,2.951,0,0,8.184,8.777
pote.txt_11567,0,0,0,0,0,0,1.09,3.271,5.453,3.271,0,0,0,0,0,1.09,0,0,0,0,9.622,13.467
pote.txt_7141,0.8,0,0,3.202,0,3.202,0,0.8,0,1.601,0,0.8,0.8,1.601,2.401,0,0,0,0,0,10.805,10.84
pote.txt_4471,0,0,0,0,1.647,0,0,0,8.235,0,0,0,1.647,0,0,0,0,4.941,0,0,12.193,7.877
pote.txt_3595,0,7.091,0,0,0,0,0,0,10.636,0,0,0,0,0,3.545,0,0,0,0,0,6,9.437
pote.txt_7999,1.343,0,0,0,0,2.014,0,0,3.356,2.014,0,0.671,0,0.671,4.028,0.671,0,0.671,0.671,0,8.705,11.794
pote.txt_3613,0,2.245,0,0,0,0,0,0,2.245,0,0,0,0,0,4.49,0,0,0,2.245,2.245,21.741,2.427
pote.txt_9883,1.307,0,1.307,0,0,7.843,0,0,0,7.843,0,2.615,0,0,0,2.615,2.615,3.922,0,0,4.058,6.159
pote.txt_8947,0,0,0,0,1.65,2.2,3.3,0.55,1.1,0.55,0,1.1,5.499,1.65,1.1,0,0.55,1.1,0.55,1.1,7.742,7.137
pote.txt_8819,0,0.621,0.621,0,0,2.482,1.241,1.241,0.621,5.584,0,1.861,1.861,1.241,0.621,0.621,0.621,3.102,0,0,6.727,7.901
pote.txt_6865,0,3.111,0,0,0,0.778,0,0,0.778,0.778,0,0,0,0.778,4.666,0,0.778,0.778,0,1.555,12.9,10.455
pote.txt_6389,0.647,0,0,0,1.941,0,0,0,2.588,1.294,0,0,0,0,1.941,0.647,0,1.294,0,0,10.88,19.216
pote.txt_4893,0,2.854,0,0,0,0,4.281,0,0,0,0,0,0,0,5.709,2.854,0,0,0,0,11.216,9.795
pote.txt_5763,1.543,0,0,0,0,6.171,0,3.086,3.086,4.628,0,0,0,0,0,1.543,0,1.543,0,0,5.305,9.877
pote.txt_97,2.307,1.154,1.154,0.577,0.577,2.884,0,0.577,3.461,3.461,0,0,0.577,0,0,0,0.577,0.577,0,0,8.776,9.734
pote.txt_7815,0.823,0,0,1.646,0,0,0.823,0.823,0.823,2.469,0.823,1.646,0.823,0.823,2.469,0,1.646,0.823,0,2.469,8.212,9.256
pote.txt_6233,0,0,0,0,1.63,0,0,0.815,4.075,1.63,0,0.815,0,0,0.815,0.815,0,0,1.63,0,13.266,13.012
pote.txt_9433,0,0,0,0,2.234,4.468,0,2.234,0,13.405,0,4.468,2.234,0,0,0,0,0,0,0,4.452,6.234
pote.txt_321,1.818,0,0,0,0.909,2.727,0,0.909,5.455,4.545,0,0,0.909,0.909,0,1.818,0,1.818,0.909,0,6,8.347
pote.txt_9569,3.738,0,0,0,0,0,0,1.869,0,3.738,0,0,0,0,5.607,0,0,0,0,1.869,6.704,12.958
pote.txt_6381,0.952,1.905,0,0,0,0.952,0,0.952,2.857,0.952,0,0,2.857,0,0.952,0.952,0.952,0,0.952,0,9.83,11.778
pote.txt_6883,0,0,0,0.895,0.895,3.581,0,0.895,0,0,0,0,3.581,1.791,0.895,0,0,0.895,0,2.686,11.306,9.187
pote.txt_3389,0,0,0,0,6.162,0,0,0,0,0,0,0,0,0,3.081,0,0,0,6.162,0,8.974,12.413
pote.txt_1021,1.645,3.29,1.234,1.234,0.823,2.056,1.645,0,2.056,0.411,0.411,0.411,0,0.823,0.411,1.234,1.234,0.411,0.823,0.411,7.71,8.302
