#name,PAAC_1,PAAC_2,PAAC_3,PAAC_4,PAAC_5,PAAC_6,PAAC_7,PAAC_8,PAAC_9,PAAC_10,PAAC_11,PAAC_12,PAAC_13,PAAC_14,PAAC_15,PAAC_16,PAAC_17,PAAC_18,PAAC_19,PAAC_20,PAAC_21,PAAC_22
netr.txt_60607,0,0,1.134,0.378,1.134,1.134,0,1.512,2.268,0.756,0.756,1.89,0.378,0.378,0.378,0.378,1.512,0.756,1.134,0.378,9.996,10.326
netr.txt_45675,0,0.828,0.828,0.828,2.484,0.828,0,0.414,0.828,2.898,0.414,1.242,0,0.414,1.242,1.242,1.242,0.414,0.414,0.414,10.048,9.44
netr.txt_75179,0.487,0.974,0.487,0.487,2.435,2.435,0,1.461,1.948,2.435,0.974,0.487,0,0.974,0,0.974,0,2.435,0.487,1.461,8.476,7.224
netr.txt_92413,5.317,0,1.772,0.443,0.443,0.443,0,1.329,0,0.886,0.886,0,2.215,0,1.772,1.772,1.772,2.658,0.443,0,8.383,6.38
netr.txt_12855,0.982,0,1.963,1.473,0.491,1.963,0.491,0.491,3.436,0.982,0.491,0.491,0,1.473,1.963,2.945,0.491,0.491,0,0.491,8.207,7.362
netr.txt_49709,0.776,0.776,1.164,0.388,0.388,0.776,0,2.328,0.388,1.94,1.164,0.388,1.94,0.776,1.94,2.328,0.776,0.776,0,0.388,8.728,8.301
netr.txt_58747,0,1.514,0,0,0,0,0,1.514,3.028,3.028,4.542,0,1.514,0,0,6.057,6.057,3.028,0,3.028,4.278,4.615
netr.txt_57437,1.414,0,0,1.414,0.707,1.414,0,2.827,1.414,4.948,2.827,0,0.707,0,0.707,0.707,0.707,0.707,0,0.707,7.348,8.142
netr.txt_103963,1.092,0,0,0.728,1.092,1.819,0,1.819,1.092,0.364,0.364,0.728,0.728,0.728,1.455,1.092,1.092,1.455,0,0.364,10.212,10.41
netr.txt_98131,4.025,0,1.51,0,0.503,1.51,0.503,1.51,1.51,2.516,1.006,0.503,1.006,2.013,1.006,0,1.51,0.503,0,0,8.31,7.238
netr.txt_12915,1.829,0,1.372,1.829,0,1.829,0.914,1.372,2.743,1.372,0.914,0.914,1.829,0.457,0,0.457,0,0.457,0.457,0.457,8.055,9.156
netr.txt_121175,4.163,0,0.595,1.784,1.189,1.189,0,1.189,0,2.974,2.379,0,2.974,0,1.784,1.784,0.595,1.189,0,0.595,6.789,6.447
netr.txt_3351,0,0,2.016,0.672,0.672,0,0,1.344,2.016,2.687,0,2.016,3.359,0.672,0.672,1.344,6.047,2.687,0,0.672,6.418,5.364
netr.txt_537,0.839,0,0.42,2.518,0.839,0.839,0.42,0.839,2.518,2.518,0.42,1.259,0,0.839,0.42,0.839,0.42,0,1.259,1.259,9.764,8.151
netr.txt_48025,1.191,0,0,0.595,0.595,2.976,0.595,7.738,0.595,7.143,0.595,0,0,0.595,0.595,1.191,1.191,1.191,1.191,0.595,4.878,6.036
netr.txt_10825,2.209,0,0,1.105,1.105,2.209,0,2.762,0,3.314,1.105,0,1.105,1.105,1.105,1.657,2.209,3.866,0.552,0,5.497,7.114
netr.txt_108069,1.703,0,0.851,1.703,1.703,0.426,0,0.426,1.277,1.703,0.851,2.128,0.851,0.426,1.277,1.277,1.277,0.851,0,0.851,9.864,7
netr.txt_26273,0.961,0.481,0.481,1.442,1.923,1.442,0.961,1.442,1.923,0,0.961,1.442,2.403,0.481,0.481,1.442,0,0.481,0.481,1.442,7.176,8.748
netr.txt_17639,3.047,0,1.219,0.609,0,0.609,0.609,1.219,0,5.485,1.219,0,0.609,0,2.438,3.657,1.219,1.828,0,0.609,6.672,6.568
netr.txt_89645,0.363,0.363,1.818,0,0.363,2.181,0.363,0.363,0,0,0.727,0,1.09,0,1.09,0.727,0.363,0.727,1.454,2.181,11.702,11.387
netr.txt_11461,0.414,0,1.241,1.655,0.828,2.897,0,1.655,0.828,2.069,0,0.828,1.241,0.828,0.828,1.655,0,0.414,0,0.414,8.938,9.662
netr.txt_39051,1.043,0,1.39,1.39,0.695,1.738,0.695,1.043,1.39,0.695,0.348,0.348,0.348,0.695,1.39,0.695,0.695,2.086,0,0.695,8.476,10.565
netr.txt_2089,1.054,0,0,1.054,0,0,4.216,0,0,4.216,2.108,0,1.054,0,2.108,1.054,0,2.108,1.054,1.054,7.812,7.778
netr.txt_101061,0.84,1.26,0,0.42,0,0.84,0.42,1.26,2.939,0.42,0.42,0.84,0.42,0.84,2.099,0.84,0,2.099,0,0,10.278,10.413
netr.txt_57859,1.293,0,2.154,1.293,0.431,0,1.293,0.431,0.431,1.293,0.431,0.431,0,1.293,3.877,2.154,1.293,0.862,0,0.431,8.881,8.159
netr.txt_78875,1.197,0,0.598,1.795,0.598,0.598,0,2.393,1.795,2.393,0,0.598,0.598,1.197,1.197,1.197,2.393,1.197,0,0.598,7.785,8.414
netr.txt_20915,2.108,0,0.703,0,0.703,1.405,0,2.108,1.405,2.108,0.703,2.108,0,0,0.703,0.703,1.405,0.703,0,1.405,9.114,8.996
netr.txt_95489,1.025,0,1.537,0.512,1.025,1.025,0.512,1.537,1.537,4.098,1.025,0.512,0.512,0.512,2.049,1.537,0,0,0,0.512,8.457,8.511
netr.txt_51803,1.611,0,2.014,1.611,1.208,0.806,0.403,0.806,0.403,1.208,0.403,1.208,0.806,1.208,0.403,1.611,0.403,0.806,0.806,0.403,9.114,9.143
netr.txt_73545,2.33,1.554,0,0.777,0.777,2.33,0,3.107,2.33,0.777,0.777,0,0,0,0,0.777,0,0.777,0.777,0.777,9.716,8.808
netr.txt_106329,0,0,1.778,1.778,1.778,0.711,0,0.711,0.356,1.422,0.356,0.711,1.067,1.067,1.778,0.356,0.356,0,0.356,0.711,11.051,10.49
netr.txt_68293,1.916,0,0.383,1.916,1.15,0.766,0.766,0.766,0,1.533,0.766,0.383,0.766,1.15,2.3,0.383,0.766,0,0.383,1.15,9.548,9.637
netr.txt_87479,0.524,1.572,0,1.048,0,1.048,0.524,1.572,5.241,0,1.048,0.524,1.048,1.048,1.048,0.524,0,2.621,0,0,9.221,7.815
netr.txt_2075,0,0,2.55,2.55,0.85,1.7,0,0,4.25,0.85,0,0,4.25,0.85,0.85,2.55,2.55,0.85,0,0,8.076,4.994
netr.txt_121273,0.784,0,1.177,0.392,0.784,1.961,0,0,0.392,0.784,0.392,0.392,0.784,0.392,3.138,1.569,1.177,1.177,0.392,0.392,8.328,12.206
netr.txt_64363,0.864,0,1.728,0.864,0.864,1.728,0,1.728,1.728,6.912,0.864,0.864,0,0,1.728,1.728,1.728,0.864,0,1.728,5.542,6.77
netr.txt_58819,0.977,0,0,1.465,0,2.929,0,1.465,0.977,0.488,0.488,2.441,1.953,0.488,1.465,2.441,4.394,1.953,0,0,7.255,6.278
netr.txt_85759,1.306,1.306,0.871,0.871,1.306,0.436,0.436,0.436,0,5.226,0.436,0.436,0,0,1.742,2.178,1.306,2.178,0,0.871,8.149,7.235
netr.txt_62433,0.8,0,4.002,2.401,0.4,0.8,0,0.8,0.8,1.601,0.4,1.2,2.001,0,0.8,1.2,0.8,0.8,0.4,0.4,8.121,8.719
netr.txt_47763,1.063,0,0,0,2.125,7.439,0,4.251,0,4.251,0,0,0,0,0,4.251,1.063,2.125,0,2.125,4.765,6.089
netr.txt_118387,0,0,0,2.744,0,0,0,0,2.744,5.488,2.744,0,2.744,0,0,2.744,10.976,0,0,0,5.92,4.245
netr.txt_101993,1.269,0.634,0.634,0,1.269,1.269,1.269,3.807,2.538,1.903,0.634,1.269,1.269,0.634,0,4.441,2.538,1.269,0,0,6.792,5.114
netr.txt_16503,2.336,0,3.894,3.894,0,1.557,0.779,0,0,2.336,0.779,0,0.779,0.779,0,0.779,0,1.557,0.779,0,8.728,7.552
netr.txt_42521,1.009,0,1.514,1.009,0,3.028,0,1.009,0,2.523,0.505,1.009,1.009,0,1.514,0,2.019,1.009,0.505,0,9.569,9.17
netr.txt_43049,1.21,0,0.605,0,1.21,4.841,0,4.236,0,2.421,0.605,0,0.605,0,0.605,2.421,2.421,1.21,0.605,1.21,6.685,6.663
netr.txt_117751,0.463,0.463,0.463,0.463,1.39,2.317,0.463,0,3.708,2.317,0.927,0.463,0.463,0,0.463,1.854,1.854,0.927,0,1.39,8.355,7.802
netr.txt_61755,4.723,0.59,1.771,0,2.361,1.771,0,1.771,1.181,2.952,2.361,1.181,0,0.59,0,0.59,1.181,1.771,0.59,0.59,5.583,6.697
netr.txt_39983,1.071,0,1.071,1.071,1.071,0,0,1.071,1.071,3.213,3.213,2.142,1.071,1.071,0,2.142,2.142,1.071,1.071,1.071,6.771,6.31
netr.txt_109601,0.473,0,2.367,2.84,0.473,1.42,0.947,0.947,2.367,1.42,1.42,0.473,0.947,0.947,0.473,0.473,0.473,1.42,0.473,0,8.197,7.991
netr.txt_101811,0,0.43,0.43,0.86,3.87,0,0.86,0.86,2.15,1.29,0.43,0.43,0.86,0.86,0.43,2.58,1.29,0.86,0,0.86,7.704,9.371
netr.txt_97963,0.492,0,0.984,0.984,1.476,0,0.492,1.968,2.46,3.445,0.984,2.46,0.984,0.984,0,1.968,0.984,0.492,0,0.984,7.014,7.756
netr.txt_50669,1.773,0,1.773,0,1.182,2.955,1.182,1.773,0.591,0,1.182,0,1.773,0.591,1.773,1.182,0,1.182,0,0,8.281,9.201
netr.txt_10425,0.473,0.473,0,0.946,0,1.419,0,0.946,0.946,3.784,0.473,0,0.473,0.473,1.419,2.365,0.946,0.946,0.473,0.473,8.218,11.211
netr.txt_82135,0,0.43,0,0.86,1.29,0,0,2.579,0.43,1.29,0.43,0.86,0.86,0.43,3.009,1.29,0.43,1.29,0,0.86,10.857,9.369
netr.txt_19053,0.572,0,1.144,1.144,0,1.144,0,1.716,0.572,1.716,0.572,0,0,0.572,1.716,1.144,1.144,0.572,0,0.572,10.585,12.323
netr.txt_39909,6.792,1.941,0,0,2.911,0.97,0.97,1.941,0,5.822,0.97,0,1.941,0,0.97,0.97,3.882,1.941,0,0.97,4.613,4.399
netr.txt_33285,1.979,0.495,0.495,1.979,0.495,0.99,0.495,1.484,2.969,0.495,0.99,0.99,0,1.484,1.484,1.979,0.99,0.99,0,0.99,6.817,8.232
netr.txt_299,0.467,0.467,0.934,0.934,0.934,0.934,1.401,1.401,0.467,1.401,0.934,0.934,0.934,1.401,1.868,0.934,0.934,1.401,0,0.467,9.25,8.009
netr.txt_64049,2.744,0,1.646,1.097,0.549,0.549,0.549,1.097,0,3.292,1.097,0,1.646,1.646,0.549,2.195,0.549,0.549,0.549,1.646,7.015,7.9
netr.txt_34375,1.165,0,1.165,0.388,0.388,0.777,0,1.941,0.777,1.553,0.388,0,1.165,0.777,1.941,1.941,0.777,1.553,0.388,0.388,8.459,10.481
netr.txt_23915,2.749,0,0.687,2.062,0,0.687,0,0.687,0,2.749,0.344,0.344,0,0.344,2.749,2.062,0.687,0,0,0,10.413,10.039
netr.txt_109131,1.75,0.438,1.313,0.438,0.875,1.313,0.438,1.313,0.438,0,0.875,2.625,1.313,0.438,1.75,0.438,2.625,1.313,0,0.438,8.403,7.981
netr.txt_88783,4.283,1.836,0.612,0,0.612,1.224,0,0.612,2.447,1.836,0.612,1.224,1.224,0.612,1.224,0.612,2.447,2.447,0,0.612,7.145,6.034
netr.txt_82809,1.74,0.435,0.435,0.435,2.175,1.305,1.305,0.435,1.74,0.435,0.87,0,0.87,0,2.61,0.435,0.435,0,0,0.87,10.068,9.928
netr.txt_90353,2.475,0,0.495,0,1.98,0.495,0,2.97,1.485,4.454,1.485,0.99,0.99,0.495,0,1.485,0.495,1.98,0,2.475,6.503,6.507
netr.txt_87035,1.386,0,0,0,0.462,2.31,0,0,0.924,2.31,0.924,0.462,0,1.386,2.31,0.924,0.462,0.924,0.462,0,10.909,10.69
netr.txt_15751,0,0,0,0,0.942,3.77,0,1.885,1.885,1.885,0,0,0.942,0.942,0.942,5.655,0.942,0,0,0.942,8.114,7.757
netr.txt_72013,0.584,0,1.751,2.335,1.167,1.751,0,0.584,1.751,2.918,0,0,1.167,0.584,0.584,1.167,0,1.751,0.584,0,10.747,6.962
netr.txt_71185,1.546,0,0.309,0,0.309,1.237,0.309,0,1.237,0.618,0.618,0.309,0.309,0.309,3.71,0.309,0.927,1.237,0,0.309,11.684,12.277
netr.txt_19643,1.625,0.406,0.406,0,2.437,0,0,1.625,1.625,1.218,0.812,0.812,0.406,0.406,2.031,2.031,0,1.625,0,0.406,7.789,10.731
netr.txt_25667,1.412,1.412,0.706,2.118,1.412,0.706,0.706,0.706,2.823,3.529,0.706,1.412,0,0.706,0,0.706,1.412,0.706,0,0.706,6.93,8.036
netr.txt_28455,0.657,0.657,2.628,1.314,1.314,0,0.657,1.971,0.657,0.657,0,3.285,0.657,0,0.657,0.657,0.657,1.314,0,1.971,7.451,9.295
netr.txt_14145,0,0,2.246,1.123,5.615,2.246,0.562,3.93,1.123,0,1.123,0.562,0,0.562,0,2.246,0,2.807,0,0,6.591,6.799
netr.txt_72209,0.849,0,0.849,0.849,0.425,1.274,0.849,0,0.425,2.123,0.849,0.425,1.274,1.274,2.547,2.547,0.425,0.849,0,0.849,8.843,8.863
netr.txt_104867,1.841,0,1.841,1.381,0.46,0.92,0,1.841,1.841,1.381,0.46,0,0.92,0.92,0.92,0.46,0.92,2.301,0,0.46,7.814,9.711
netr.txt_86681,1.976,0,0,0,0,0,1.976,0,0,3.951,1.976,1.976,0,0,0,1.976,1.976,1.976,1.976,3.951,4.735,8.939
netr.txt_41287,0,0,0,0,0,1.343,1.343,1.343,2.686,2.686,2.686,0,0,5.372,0,1.343,5.372,1.343,0,2.686,6.294,4.801
netr.txt_69345,1.137,0,0.758,2.653,0.379,0.758,0,0.379,1.895,2.653,0.379,0.758,0.379,0.379,1.895,0.379,1.137,0.758,0,1.137,10.938,7.645
netr.txt_57073,1.207,0,0.804,1.207,1.207,1.207,0,1.207,2.011,1.609,0,0.804,1.207,0.804,0.804,1.207,0.804,1.609,0,1.207,7.752,9.74
netr.txt_85073,0.56,0,0.56,2.24,2.24,0.56,0,1.68,1.68,1.68,0.56,0.56,1.12,0,1.12,1.68,0.56,1.12,0,1.68,8.785,8.062
netr.txt_23145,0.953,0,1.43,0,0,1.43,0,0,0.953,0.953,0.953,0.476,1.43,0.953,2.383,1.906,0,0.476,0.476,0.953,8.637,12.339
netr.txt_110489,0.641,0,1.282,6.411,0,0,0,1.282,0,2.564,0.641,0.641,2.564,1.923,0.641,0,0,2.564,0,0,7.155,8.375
netr.txt_92081,0.542,0.542,0,1.084,1.084,2.167,0.542,2.167,1.084,3.251,2.167,2.709,0,0.542,0.542,1.084,0.542,1.625,0,1.084,7.064,7.265
netr.txt_68437,0,1.451,0.726,0,0,2.177,0.726,0,2.177,3.628,1.451,1.451,0,0,1.451,2.177,0.726,0,0,0.726,7.043,10.482
netr.txt_36803,1.001,0,1.001,1.001,2.003,0,0,1.001,1.001,3.004,1.001,0,1.001,2.003,1.001,0,0,0,0,2.003,10.276,9.156
netr.txt_92739,2.142,1.071,0.535,0,1.606,0,0.535,1.606,2.142,2.677,1.071,3.212,2.142,1.071,0.535,1.071,1.606,0.535,0,1.606,5.906,6.849
netr.txt_80663,0,0,1.923,0,1.923,1.923,0,0,1.923,3.847,0,1.923,1.923,1.923,0,5.77,0,0,0,0,6.498,7.602
netr.txt_62291,1.264,0,0,1.264,3.16,0.632,0,1.896,3.16,2.528,1.896,0,1.896,0,0.632,1.264,1.896,1.896,0,0.632,6.451,7.022
netr.txt_108259,1.182,0,1.772,2.954,0,1.182,0,1.772,3.545,2.363,0.591,1.182,0,0,0,0.591,2.363,0,0,0,8.331,8.609
netr.txt_69697,0,0,0,0,1.694,0,0,10.164,0,8.47,5.082,1.694,0,1.694,0,3.388,1.694,0,0,1.694,3.63,4.462
netr.txt_48991,1.227,0.613,0,1.84,2.454,0.613,0,0.613,1.227,1.227,1.227,1.84,1.84,0,1.227,1.227,0.613,0.613,0.613,0,7.592,9.794
netr.txt_43663,3.228,1.614,1.614,0,0,1.614,6.456,3.228,0,3.228,1.614,0,0,1.614,0,3.228,3.228,0,0,1.614,5.465,3.823
netr.txt_13017,0.87,2.175,0,1.305,0,0.435,0,0.435,0,0.87,0.87,0,3.045,0,2.175,2.61,1.74,0.435,1.305,0,8.451,9.663
netr.txt_55081,3.385,0.484,2.418,0.967,0,1.451,0,0.484,0.484,3.868,0.484,0,1.934,0.484,1.451,3.868,0.484,0.967,0,0.967,6.129,7.238
netr.txt_59633,0.899,0.449,0,1.797,3.145,0,0,0.449,2.696,2.247,0.899,1.348,0.449,0.899,1.348,0.899,0.449,1.797,0,2.696,7.06,7.474
netr.txt_27449,1.498,0,1.124,0.749,1.873,1.498,0,1.873,1.124,0.375,1.124,0,1.498,0.749,0.749,1.124,1.124,0.749,0.375,1.124,7.983,9.675
netr.txt_43429,0.756,0,1.89,0,1.134,1.512,0,2.268,1.89,0.756,0.378,1.512,0.378,0,1.134,1.512,0.756,0.756,0,0.378,9.336,10.11
netr.txt_35157,1.434,0,2.867,1.434,0.717,2.151,0,0.717,0,2.151,2.867,1.434,0.717,0,1.434,1.434,1.434,0.717,0,0,6.953,8.301
netr.txt_118467,2.265,0.453,1.812,1.359,0,0.906,0.906,0.906,0,0.906,0.453,0.453,2.718,0,1.812,0.906,0.906,0.453,0.906,0,9.943,8.321
netr.txt_28123,1.125,0,2.249,3.374,1.125,3.374,0,0,0,1.125,0,2.249,1.125,0,0,1.125,0,2.249,1.125,0,8.045,8.238
netr.txt_73855,1.599,0,0.799,0.799,0.4,1.599,0,0.799,0.4,1.199,1.199,0,0,0,1.599,0,2.398,5.196,0.4,0,9.689,8.307
netr.txt_121125,1.865,0.933,0,0.933,0,2.798,0,0,0,0,0.933,0,0.933,0,4.663,0.933,0,0,0,0,9.277,14.089
netr.txt_79199,0.461,0.921,1.382,0.921,0.921,0.921,0,2.304,3.686,0,0.921,1.843,0.921,0,0.921,1.382,0.921,2.764,0,0.921,6.702,8.09
netr.txt_107563,1.77,0,3.097,1.327,0.442,1.327,0.442,0.442,0.885,1.77,1.77,0,0,2.212,0.442,1.77,2.655,1.327,0,0.442,6.856,7.929
netr.txt_117877,1.012,0,1.349,1.349,0,1.686,0.337,0.337,1.349,1.349,0.675,0.337,0.337,0.675,2.361,0.675,0,1.349,0,0.337,11.017,10.23
netr.txt_21647,1.604,0,15.237,12.831,0,0.802,0.802,0,0,0,0,0.802,4.812,0.802,0,0.802,0.802,0,0,0.802,3.045,3.689
netr.txt_65259,1.611,0,0,2.417,0,1.611,0,0.806,2.417,3.223,1.611,0,0.806,1.611,0,1.611,0.806,6.445,0,0,7.485,5.385
netr.txt_14343,0,0,0,1.924,0.962,0.962,0,2.405,3.367,0.962,0.962,1.443,2.886,0.481,1.924,0.962,1.924,0,0,1.924,7.199,6.894
netr.txt_24423,0.996,0,0,0,2.988,1.992,0,5.975,1.992,4.98,1.992,0,0,0,0,0,0.996,3.984,0.996,0,5.849,5.924
netr.txt_91375,2.401,0,1.801,1.201,0,1.801,0,0.6,2.401,1.801,1.801,1.201,0,1.201,0,0.6,0.6,3.601,0,0.6,7.49,7.685
netr.txt_19919,0.946,0.946,1.419,0,1.419,0.946,0.473,0.946,1.419,1.892,1.419,0.946,0.946,1.419,0.946,1.892,0.946,1.419,0.473,0.473,8.148,7.281
netr.txt_42333,1.194,1.194,0.597,0,1.194,1.792,0.597,2.389,0.597,0,0,2.389,1.194,1.194,1.792,1.194,1.792,0,0,1.194,7.853,8.377
netr.txt_68735,2.074,0,2.489,4.148,0.83,2.489,0,2.074,0,1.659,0,0.83,0.415,0.415,0,0.415,0.415,1.244,0.415,0,7.884,8.689
netr.txt_13649,1.283,0.855,0.428,1.283,2.137,0,0.428,2.137,0.428,0.855,0.855,0.855,0,0.855,0.855,2.137,1.71,0,0.428,0.855,9.36,8.639
netr.txt_97917,0.372,0,0.743,1.115,1.487,1.115,0.372,1.487,1.115,1.487,0.743,0.372,1.115,1.487,1.487,1.115,0.743,1.487,0,0.372,8.4,9.77
netr.txt_32305,0,0.74,1.11,3.33,1.11,0.37,0,4.44,1.11,1.11,0,1.85,0,0,0.74,0.74,0.37,0.37,0.37,0,8.975,9.658
netr.txt_79239,1.985,0,1.323,5.293,1.323,1.985,0.662,1.323,1.985,0.662,0.662,0,1.323,0.662,0,0.662,1.323,1.985,0.662,0,7.906,5.694
netr.txt_104145,1.043,2.607,1.564,3.65,1.043,1.043,0.521,1.043,1.043,1.043,1.564,1.043,1.043,0.521,0,1.564,0.521,1.564,0,0.521,6.126,8.07
netr.txt_47209,1.034,1.034,1.034,1.034,0.517,0.517,0,1.55,2.067,3.101,1.55,0.517,3.101,0,0.517,2.584,0,1.034,0.517,0.517,7.126,7.586
netr.txt_3257,0.481,0.481,0.481,1.442,1.442,2.402,0.481,0.961,1.922,0.961,0,0.961,0,0.481,0.481,2.402,1.922,1.922,0.481,0.961,7.528,8.403
netr.txt_67401,2.707,0.902,0.902,0,0.902,1.804,0,0,1.804,3.609,0,0.902,0.902,1.804,0,1.804,0.902,1.804,0.902,0,8.278,6.861
netr.txt_60503,1.306,0.871,1.741,0.871,1.741,3.047,0.435,1.306,1.306,1.741,0.871,0.871,0.871,0.435,0.871,1.741,0.435,1.306,0,0,7.565,7.488
netr.txt_50919,5.113,0.731,0.731,0.731,1.461,2.191,0,2.191,1.461,5.113,1.461,0,2.921,0.731,0,1.461,3.652,0.731,0,0.731,5.589,4.053
netr.txt_63575,2.122,0,0.53,1.591,0.53,0.53,0,0.53,2.122,1.061,2.122,1.061,0.53,1.591,1.061,1.591,0,0.53,1.061,0,8.23,9.59
netr.txt_108971,0.508,0.508,0.508,0.508,2.032,1.016,0.508,1.524,2.032,1.524,1.524,1.016,0.508,0.508,0.508,1.016,1.016,0.508,0.508,0.508,8.665,9.431
netr.txt_99831,0,0,1.059,2.648,0.53,0,0.53,2.119,2.119,1.589,0.53,2.119,0.53,0.53,0.53,2.648,1.589,1.589,0,1.589,8.526,6.168
netr.txt_39161,0.42,0,0,0.84,0.42,0,0.42,1.679,2.519,2.099,1.679,0.42,0.42,0.84,2.099,1.26,0.42,0.42,0.42,0,9.897,10.285
netr.txt_56085,0.78,0,2.341,0.39,0.78,0.39,0.39,1.17,1.561,0.78,0.39,0,0.39,0.78,1.951,1.561,1.561,1.561,0,0.39,11.992,7.282
netr.txt_25627,0,1.368,1.368,0,2.736,1.368,0,0,0,4.103,1.368,0,1.368,1.368,1.368,2.736,1.368,0,0,0,9.415,6.636
netr.txt_19993,0.99,0.99,0,0,0.495,1.98,0.99,0.99,0.99,1.98,0,0.495,2.475,0.495,1.98,3.96,0.495,0.99,0.495,0.99,7.37,7.672
netr.txt_18159,0.862,0,2.586,4.31,0,1.724,0.862,0,0,4.31,0.862,0.862,0.862,0.862,0,0.862,0,0.862,0.862,0,8.611,7.299
netr.txt_96359,2.555,0.511,1.022,2.044,1.533,1.533,1.022,1.022,0,1.022,0.511,0,1.533,0.511,1.533,3.066,1.022,2.044,0,0,8.514,6.009
netr.txt_42075,0,0.421,0.421,1.264,0.842,1.264,0.421,3.37,0.842,1.264,0.421,1.264,0.421,0.421,2.527,0.421,0.421,0.421,0,1.264,10.808,7.901
netr.txt_56395,0.638,0.638,1.276,0.638,1.276,1.276,1.276,0.638,0.638,2.553,0.638,3.191,2.553,0.638,0.638,2.553,2.553,1.276,0,1.276,5.985,6.187
netr.txt_45245,1.791,0,1.791,0.895,0,0,1.791,3.582,0,1.791,0.895,0.895,2.687,2.687,1.791,2.687,2.687,0.895,0,0,6.294,5.491
netr.txt_51243,1.263,0,1.894,0.631,0,2.525,0,2.525,1.894,1.263,0.631,0.631,1.263,0.631,0.631,1.263,1.263,0,0,0,7.193,10.88
netr.txt_95331,0,0.668,0,0,2.005,0,1.336,2.673,2.005,2.673,0.668,5.346,0,0,0,0.668,1.336,0,0,2.673,6.775,8.065
netr.txt_94247,0,0,5.962,0,0,0,0,0,0,8.944,0,2.981,2.981,2.981,0,2.981,0,0,0,0,4.979,6.826
netr.txt_54745,1.328,0.664,1.991,1.991,0.664,2.655,1.328,0.664,2.655,0.664,0.664,1.328,1.328,1.991,0,1.328,1.328,0.664,0,0.664,7.763,5.788
netr.txt_1631,0.664,0.664,0.664,0,1.992,0.664,0.664,0,2.656,3.321,0.664,1.328,2.656,0.664,1.328,0.664,1.328,1.992,0,0,7.553,7.387
netr.txt_92677,1.807,0.602,1.204,0,2.409,0,0.602,2.409,1.204,4.216,1.204,1.204,1.807,0,0,1.807,0.602,1.204,0,2.409,6.739,6.304
netr.txt_88401,1.122,0,1.122,0,1.122,1.683,0,3.366,1.122,3.366,1.122,2.244,1.122,0.561,0.561,0.561,1.683,1.122,0.561,1.122,7.049,6.722
netr.txt_48155,0,0.715,0,0.715,1.43,0,0.715,0,0,4.291,1.43,2.861,0.715,2.146,2.146,2.146,2.146,1.43,0.715,0,7.565,6.18
netr.txt_85245,3.408,0,0.974,0.974,0.487,0.974,0.487,2.434,0,1.948,0.974,0,0.974,0.974,0.974,1.461,3.895,0.974,0.487,0,6.778,7.807
netr.txt_95149,0.374,0.747,0,0,1.868,0.374,0.374,1.121,2.241,0.747,0.374,0.747,0,0.374,1.494,3.362,1.121,0.747,0.747,0.374,9.282,9.972
netr.txt_15677,1.804,0,1.804,1.804,2.254,2.254,1.353,0.902,1.353,1.804,0.451,0,0,0,1.353,0.451,1.353,0.902,0.451,0.902,7.419,8.082
netr.txt_66721,0.937,0.468,0.468,1.874,0.468,1.874,0.937,1.405,1.874,3.279,0.468,1.405,0,2.342,0,0.937,0,2.81,0,1.874,7.097,6.77
netr.txt_69299,0,0,0,1.262,0,2.525,0,0,1.262,0,0,0,0,1.262,1.262,1.262,1.262,1.262,2.525,0,12.309,11.215
netr.txt_37631,1.288,0,0,0,1.288,5.151,0,2.575,0,3.863,0.644,0.644,0.644,0,0.644,2.575,1.931,2.575,0.644,1.288,6.053,6.355
netr.txt_53929,0,0,1.634,0,1.634,1.634,0,0,0,3.268,0,1.634,1.634,1.634,1.634,4.902,0,0,0,0,8.299,8.541
netr.txt_116975,3.187,0,0,0,1.062,2.125,0,1.062,0,1.062,0,1.062,0,1.062,2.125,1.062,0,1.062,0,0,10.879,11.218
netr.txt_82383,8.821,0,0,0,2.94,2.94,0,0,2.94,0,0,8.821,0,0,0,2.94,0,2.94,0,0,5.653,3.611
netr.txt_108385,0,0,1.071,1.071,1.071,1.071,0,3.212,2.142,1.071,2.142,3.212,0,0,0,3.212,2.142,1.071,0,1.071,7.497,6.277
netr.txt_71309,0.483,0,0.966,1.449,0.966,0.483,0,2.897,1.449,3.38,0.483,1.449,0.483,0,0.966,1.931,0.483,0.966,0,0,9.015,8.545
netr.txt_42677,0.367,1.469,0,0.734,1.102,0,1.102,1.836,2.57,2.203,0.367,1.102,0.734,0.367,1.102,0.734,1.102,0,0,1.469,8.19,9.833
netr.txt_101589,2.765,0.461,0.461,1.383,0.461,2.765,0.461,0.461,1.844,2.765,0.922,0.461,0,0.461,0.461,1.383,0.922,1.383,0.461,0,7.186,9.066
netr.txt_103003,4.975,0,1.106,0,0,2.211,0.553,3.317,1.658,0.553,2.211,0.553,0.553,0.553,0.553,1.106,1.106,1.658,0.553,0,6.875,7.129
netr.txt_51479,0.478,0,0.478,1.434,0,0.956,0.478,1.912,2.39,3.346,0.956,1.434,0.478,0,0.478,2.39,1.434,1.434,0,0.956,8.745,6.885
netr.txt_17149,2.425,0,1.617,0,1.617,0.809,0.809,2.425,0.809,4.851,0.809,1.617,0.809,0.809,0.809,1.617,2.425,4.042,0,1.617,5.141,5.145
