#name,PAAC_1,PAAC_2,PAAC_3,PAAC_4,PAAC_5,PAAC_6,PAAC_7,PAAC_8,PAAC_9,PAAC_10,PAAC_11,PAAC_12,PAAC_13,PAAC_14,PAAC_15,PAAC_16,PAAC_17,PAAC_18,PAAC_19,PAAC_20,PAAC_21,PAAC_22
potr.txt_2629,5.557,1.852,0,0,0,1.852,0,0,0,3.705,0,0,0,3.705,0,0,0,3.705,1.852,0,6.819,7.889
potr.txt_373,5.542,0,0,0,0,0,0,2.771,4.157,5.542,0,1.386,0,0,0,0,0,0,0,0,7.803,9.226
potr.txt_4627,2.859,0,0,0,0.953,0,0,1.906,0,0.953,0,0,0,0,3.813,0,0,0,0,0,18.713,11.082
potr.txt_4007,3.534,7.068,3.534,0,0,3.534,0,0,3.534,0,0,0,0,0,0,3.534,3.534,0,0,0,8.022,3.037
potr.txt_8793,0.63,3.782,0,0,0,4.412,0.63,0.63,1.891,0,0,2.521,1.261,1.891,1.261,1.261,0,0.63,0.63,1.261,6.987,7.385
potr.txt_12127,1.967,0,0,0.983,2.95,1.967,1.967,0,1.967,0,0,0,0.983,1.967,0.983,0.983,0,0.983,0,1.967,8.983,7.801
potr.txt_8211,2.786,0,0,0,1.393,2.786,0,0,3.482,2.089,0,0,0,2.089,0,1.393,0,0.696,0,0.696,8.026,10.982
potr.txt_947,6.074,2.429,0,1.215,1.215,1.215,1.215,1.215,2.429,1.215,2.429,0,1.215,1.215,0,1.215,0,3.644,0,1.215,4.379,6.256
potr.txt_8733,4.039,1.154,0,0,1.154,2.308,0,0,2.885,2.308,0,1.154,0,1.731,0,1.154,0,0.577,0,0.577,7.454,9.908
potr.txt_7191,5.749,0,0,0,2.874,0,1.437,2.874,1.437,4.312,0,1.437,1.437,0,0,4.312,0,1.437,0,0,4.767,6.784
potr.txt_8603,0,0,0,0,1.429,0,0,1.429,0,1.429,0,2.144,1.429,5.002,3.573,1.429,0.714,2.858,0,0,6.945,8.363
potr.txt_9349,0,0,0,0,0,0.611,0.611,4.276,2.443,0,0,0.611,0,0,1.833,0,0,0,0,0.611,10.626,18.06
potr.txt_5415,2.142,0,1.071,1.071,2.142,1.071,0,2.142,2.142,1.071,0,0,0,0,0,1.071,0,0,0,0,9.288,14.175
potr.txt_211,1.915,0,0,0.958,0.958,1.915,1.915,0.958,2.873,3.831,0,0,1.915,0,0,0.958,0,4.788,0,0,5.725,8.442
potr.txt_795,0,5.375,0.896,0.896,0,2.687,0,1.792,2.687,0.896,0,0,1.792,0,0,4.479,0.896,3.583,0.896,0.896,5.614,5.698
potr.txt_1635,1.695,1.695,0,0,0.848,0.848,0,1.695,2.543,3.391,0,0.848,0.848,0,0.848,2.543,0,1.695,0,0,7.828,9.112
potr.txt_7805,0,0,0,0,2.353,3.138,3.138,2.353,1.569,0.785,0,0,0,0,0.785,0,1.569,2.353,0,0,7.574,10.767
potr.txt_10347,1.985,0,0,0,2.978,1.985,0,2.978,1.985,2.978,0,0,0,0,0.993,1.985,0,0,0,0,7.72,10.804
potr.txt_8557,0.671,0,0.671,4.029,1.343,2.686,0.671,0,0,0.671,2.015,0,0,2.686,2.015,2.015,0,0.671,0,0,8.146,8.221
potr.txt_10589,4.407,0,0,0,1.469,0,0,0,4.407,8.813,0,0,0,0,0,0,0,0,0,0,11.361,5.949
potr.txt_31,0.874,2.621,0.874,0.874,0.437,3.058,0.437,0.437,1.311,0.437,0,1.748,0,0,0.874,1.311,0.874,1.311,0.874,0.874,8.119,9.072
potr.txt_8477,0.434,0.434,0,0.434,1.301,0.434,0,0.434,3.036,1.301,0,0,0,0.434,1.301,0.434,0,0.434,1.735,0,14.398,12.029
potr.txt_8801,0,0,0,0,1.365,1.365,0,1.365,4.096,1.82,0,1.365,1.365,0,2.275,0.455,0,0.91,0,0,10.645,9.527
potr.txt_8413,0,0,0,0,0.83,0.83,0,0,2.076,0,0,0,0.83,0,0.83,0,0.83,0.83,4.153,0,14.557,13.678
potr.txt_4021,2.227,6.68,0,0,0,0,0,2.227,0,0,0,0,2.227,2.227,2.227,0,0,0,0,0,6.473,12.107
potr.txt_4675,0,0,2.611,0,2.611,0,0,0,2.611,2.611,2.611,0,2.611,5.222,2.611,0,0,0,5.222,0,5.26,5.581
potr.txt_11237,1.574,0,0,0,0.315,2.518,0.315,0,1.574,0.944,0,0.315,0.315,0.63,2.518,0.944,0.63,0.944,0,0.315,13.221,10.355
potr.txt_785,0.868,5.21,0,0.868,0,2.605,0,3.473,1.737,0,0,0.868,1.737,0,0.868,4.341,0,1.737,0.868,0.868,6.543,5.696
potr.txt_1945,0,0,0,0.766,3.066,2.299,0,0.766,4.599,3.066,0.766,0,0.766,0,0.766,1.533,0.766,0.766,0,0,7.043,9.513
potr.txt_5623,0,0,0,0,0,0,0,0,4.328,4.328,0,0,2.885,0,0,0,0,4.328,0,2.885,12.132,5.502
potr.txt_12171,0.435,2.61,0.87,0.435,0.87,3.479,0.87,0.435,2.175,0.435,0,1.305,0.435,0,0.435,0.435,0,0.435,0.435,1.305,9.774,9.248
potr.txt_4253,0,0,0,0,0,0,0,0,1.45,1.45,2.901,0,0,0,4.351,0,0,0,2.901,0,9.312,15.531
potr.txt_3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193,0,0,0,4.789,0,19.306,17.158
potr.txt_8927,2.447,0,0.816,0.816,0.408,1.631,0,2.039,0.816,0.816,0,0.816,0,1.223,1.631,0,1.631,0.408,0.408,0,9.616,11.138
potr.txt_9001,2.545,0,0,0.509,0,3.564,1.527,1.018,2.545,1.018,0,2.545,0.509,0.509,1.018,0,0.509,3.055,0,0.509,7.606,7.745
potr.txt_11453,0.996,0,0.996,0,1.992,0,0,3.985,3.985,0.996,0,1.992,0,0,0,0.996,0,0.996,0,0,8.047,11.487
potr.txt_9535,1.993,1.329,0.664,0,1.329,1.993,0,0.664,3.322,3.322,0,1.329,0,1.329,0,1.993,0,0.664,0,0,7.898,8.654
potr.txt_5855,0,1.02,0,0,1.02,0,0,0,2.04,0,1.02,1.02,0,2.04,3.06,0,1.02,1.02,1.02,0,11.686,11.255
potr.txt_1287,2.963,1.482,0.741,0,0,1.482,0,0.741,2.963,4.444,0.741,2.222,0,0,0,2.963,2.222,1.482,0,0,6.254,6.944
potr.txt_3557,2.03,0,0,0,2.03,0,0,0,0,2.03,0,0,0,0,4.059,2.03,0,0,0,0,19.446,6.921
potr.txt_1351,0,2.649,0,0,0,7.947,0,1.325,1.325,7.947,1.325,0,0,0,0,2.649,0,2.649,0,0,5.061,6.228
potr.txt_8681,2.201,0,0.55,0.55,0.55,3.301,0.55,3.301,1.1,0.55,0.55,0.55,0,1.1,1.1,0.55,0.55,0.55,0,0,9.419,9.379
potr.txt_7689,2.873,0,0.718,0,1.437,1.437,0,0.718,2.873,1.437,0,1.437,0,0,0,0,0,1.437,0.718,0,9.941,11.873
potr.txt_5799,0,0,0,0,0,0,0,6.621,4.965,0,0,0,0,0,0,0,0,0,0,0,8.68,18.806
potr.txt_2769,1.267,0.845,0,0.422,0.422,2.534,0.422,0.845,0,1.267,0,0,0.845,0,4.223,0,0,0.845,0,0,12.023,11.425
potr.txt_5985,0,0,0,0,0,0,0,0,0,1.987,0,0,1.987,0,4.636,0,0,0,0.662,0,12.481,20.256
potr.txt_4551,0,0,0,0,4.161,0,0,0,10.404,0,0,0,0,0,0,0,0,6.242,0,0,5.173,10.637
potr.txt_1319,0.72,0.72,0.72,0.72,0.72,2.878,0.36,2.519,2.519,0.36,0,0.72,0,0,0.36,0.72,0.36,2.159,0,0,9.947,10.027
potr.txt_8157,0.824,1.647,0,0,0.824,2.471,0,0.824,4.118,3.294,0.824,0.824,0,0.824,0,1.647,0,2.471,0,0,8.006,7.985
potr.txt_1393,0,1.659,1.659,0,0,1.659,0,3.317,0,0,0,0.829,0,0,2.488,0,0.829,0,0.829,0,11.995,12.493
potr.txt_2801,2.098,0,0,0,2.098,0,0,0,2.098,0,0,0,0,0,2.098,0,0,0,4.197,0,14.613,11.018
potr.txt_11045,1.692,0,0,0,3.385,1.692,0,3.385,1.692,6.77,0,0,1.692,0,0,1.692,0,0,0,0,5.682,9.193
potr.txt_8823,0.511,3.064,0,0,0.511,3.064,1.021,1.532,0.511,0.511,0,0.511,0.511,1.021,2.553,1.021,1.021,0,0,1.021,7.638,10.361
potr.txt_11141,0.442,2.654,0,0.885,0,1.77,0,0.442,1.77,0.885,0,0,0.442,0.885,2.654,0.885,0.442,0.885,0,0.885,10.753,9.973
potr.txt_6817,1.144,0,0,0,1.144,1.144,1.144,1.144,4.575,3.431,0,0,1.144,0,0,3.431,0,1.144,0,0,6.844,10.144
potr.txt_165,0,3.242,0,0,0,0.811,0,0,0.811,0.811,0,0,0,1.621,4.053,0,0.811,0.811,0,1.621,12.029,10.463
potr.txt_8747,0,0,0,0,0.449,1.795,0,1.795,3.142,1.795,0,0,1.347,0,2.693,0.449,0.449,0.898,0.449,0,11.45,10.128
potr.txt_273,1.403,0,0,0,0.351,2.455,0.351,0,1.754,1.052,0,0.351,0.351,0.702,2.455,0.702,0.351,1.052,0,0.351,13.385,10.453
potr.txt_6197,1.416,0,0,0,1.416,5.665,0,1.416,2.833,5.665,1.416,0,0,0,0,0,1.416,0,0,0,6.349,9.109
potr.txt_9673,0.415,3.321,1.245,1.245,1.245,0.83,1.245,0,1.245,0,0,1.245,0.415,1.66,2.075,1.66,1.245,0.83,0,0.415,7.911,8.292
potr.txt_1333,1.081,1.081,0,1.081,0.54,3.243,0,1.081,2.702,3.783,0.54,0.54,0,1.081,0,0,2.702,0.54,0,0,7.332,9.165
potr.txt_6793,0,0,0,0,0,0,0,0,3.962,0,0,0,0,0,1.698,0,0,2.83,1.698,0,11.701,18.772
potr.txt_8983,0,3.187,2.656,0.531,0,0.531,2.656,0,0.531,0,0.531,0,0.531,4.78,4.249,1.593,0,0,0,0,6.992,8.054
potr.txt_831,0.54,4.319,1.08,0,0.54,4.319,0.54,0.54,2.699,0.54,0,0,3.239,0.54,0,1.619,0.54,0.54,0,2.159,6.619,7.025
potr.txt_6221,0,0,0,0,0.601,0,0,0,3.608,0,0,0,0,0,1.203,0,0,0.601,3.007,0,13.341,20.073
potr.txt_5141,0.877,0,0.877,0,0.877,0,0,1.754,0.877,0.877,0,0,0,0.877,2.632,0,0,0.877,0,0,12.011,17.691
potr.txt_3103,2.955,0,0,0,0,0,0,0,7.881,0,0.493,0,0.493,0,0,0,0.493,2.955,0,0,7.279,14.287
potr.txt_6083,1.452,1.452,0,0,1.452,0,0,0,2.903,4.354,0,1.452,1.452,0,1.452,1.452,2.903,0,1.452,0,8.92,6.129
potr.txt_10115,0,0,0,0,1.023,0,0,2.045,7.158,0,1.023,1.023,0,2.045,0,0,0,0,2.045,0,10.757,9.441
potr.txt_5867,3.68,0,0,0,0,0,0,0,4.907,0,0,0,2.453,0,0,0,0,3.68,0,2.453,13.66,5.607
potr.txt_3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.919,0,0,0,4.96,0,6.311,15.78
potr.txt_10857,2.57,0,0,0,1.713,1.713,0,0,4.284,3.427,0,0,0,0,0,0,0.857,1.713,0,0,8.72,11.577
potr.txt_5065,1.869,0,0,0,0,0.934,0,0,1.869,0,0,0,0,0,2.803,0,0.934,0.934,1.869,0,11.985,16.251
potr.txt_395,3.683,1.842,0,0,2.762,0,0,3.683,3.683,0.921,0,0,0.921,0,0,2.762,0,1.842,0,0,6.249,8.554
potr.txt_12035,0,0,0,0,1.432,0,0,1.432,5.728,4.296,0,0,0,0,0,0,0,0,0,1.432,7.77,15.108
potr.txt_885,1.442,0,0,0,0.481,1.922,0,0.961,3.364,3.364,0.481,0.961,0.961,0.481,0.481,0,1.922,1.442,0.481,0,8.746,8.902
potr.txt_8291,1.03,0,0,1.03,0,1.544,0,0.515,0,1.544,0,0,0,0,3.089,1.544,1.544,0.515,0,1.03,12.933,11.37
potr.txt_12009,0,0,0,0,8.137,0,0,4.068,0,4.068,0,0,12.205,0,0,0,0,8.137,0,0,3.206,4.548
potr.txt_555,0.596,1.192,0,0,0,0.596,0,0,0,0.596,0,0,0,0,3.576,0,0,2.98,1.192,1.788,15.067,10.691
potr.txt_5369,0,0,0,0.984,1.968,1.968,0,1.968,1.968,1.968,0,0,0,0,0,0.984,0,0,0.984,0,9.874,15.404
potr.txt_5949,0,0,0,0,0,0.992,0,0,4.962,7.939,0,0,0,0,0,0,0,0,0,0,9.886,13.626
potr.txt_2173,3.238,1.295,0.647,0.647,0,1.295,0.647,1.295,2.59,2.59,0,0.647,0,0,0.647,0.647,1.943,1.295,0,0,7.644,9.362
potr.txt_10077,0.827,0,0,0,2.482,0,0,2.482,4.964,2.482,0,0,0.827,0,0,0.827,0,0,0,0,9.963,12.11
potr.txt_7187,0.838,0,0.838,0,0.838,2.513,0.838,0,3.351,4.189,0,0,0,0,0.838,0.838,0,0,0.838,0,10.007,10.728
potr.txt_2751,0,2.304,0,0,0,1.152,0,2.304,1.152,0,1.152,1.152,1.152,1.152,3.456,0,1.152,1.152,0,1.152,7.676,10.277
potr.txt_8583,1.046,0,0,0,0,1.568,0,0,2.614,4.705,0,0,0.523,1.568,2.091,1.046,0.523,0,0,0,10.081,10.949
potr.txt_8757,2.746,0.549,0,0.549,0.549,3.844,0,2.746,2.746,2.197,0,0,0,0.549,0,1.098,0,0,0.549,0.549,8.665,9.051
potr.txt_2617,0,0,0,0,0.886,1.772,0,1.772,3.543,1.772,0,0,0,0,0,0.886,0,0.886,0.886,0,10.917,15.048
potr.txt_4929,1.809,0,0,0,0,0,0,1.809,0,0,0,0,0,0,3.619,0,0,2.714,0.905,0,20.926,8.054
potr.txt_1949,1.817,0,1.817,0,1.817,2.725,0,1.817,2.725,2.725,0,0.909,0.909,0,0,5.451,0,0.909,0.909,0,5.937,7.209
potr.txt_637,0,0,0,0,1.788,3.576,0,5.364,1.788,7.152,0,0,1.788,0,0,0,1.788,0,0,0,5.879,8.107
potr.txt_6355,1.027,0,1.027,0,0,3.08,0,2.053,2.053,2.053,0,0,0,0,0,1.027,0,3.08,1.027,0,7.724,12.397
potr.txt_1153,0.462,1.386,0,0,0.462,0.924,0,0.924,2.31,0.462,0.462,0.462,0.924,0.924,2.772,0,0.462,0.462,1.386,0.462,11.377,10.216
potr.txt_8899,1.293,2.585,0.862,1.293,0,2.154,0.862,0.431,0,0,0,0.431,2.154,0,2.154,0,0,0,0,2.154,9.865,10.32
potr.txt_10729,0,3.177,0,0,1.588,4.766,1.588,0,0,0,0,3.177,1.588,0,1.588,0,0,0,1.588,0,7.063,10.279
potr.txt_9207,0.785,3.142,0.785,0.785,1.571,2.356,0,0.785,1.178,1.571,0,0.785,0.393,0.393,1.571,1.571,0.785,0.393,0,0,8.32,9.223
potr.txt_10915,2.084,1.39,1.39,0,0.695,2.084,0,1.39,3.474,2.779,0,1.39,0,0,0,0.695,0.695,1.39,0,0,8.136,8.842
potr.txt_1491,0,0,0,0,3.239,3.239,0,0,1.619,8.097,0,1.619,1.619,0,0,0,0,1.619,0,0,6.536,9.076
potr.txt_5451,1.39,0,1.39,1.39,1.39,1.39,0,4.169,1.39,1.39,0,0,0,0,0,1.39,0,0,0,0,10.874,10.67
potr.txt_3207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,7.141,0,18.338,13.755
potr.txt_15,1.177,0,1.177,0,1.177,3.531,0,1.177,2.354,3.531,0,0,0,0,0,0,1.177,3.531,0,0,6.913,10.647
potr.txt_5999,1.879,1.879,0,0,0,0,0,0,3.758,3.758,0,0,0,0,1.879,0,0,0,0,0,11.328,13.351
potr.txt_11741,1.931,0,1.287,0,0.643,3.218,0,0.643,2.574,2.574,0,0,0,1.287,0,1.287,1.287,2.574,0,0,7.567,9.548
potr.txt_2413,1.432,0,0,0,0,1.91,0,0.478,1.432,1.432,0,0,0.955,0.955,1.91,0.478,0.955,0,0.478,0.478,11.113,14
potr.txt_7271,0.688,1.376,0,0,0,0.688,0,0,0,0.688,0,0,0,0,3.439,0,0,3.439,0.688,2.063,14.6,10.217
potr.txt_3099,1.001,0,0,0,0,0,4.003,4.003,3.002,2.001,1.001,0,0,0,0,0,0,1.001,1.001,1.001,8.322,10.052
potr.txt_11605,1.343,1.343,0,0,0.671,1.343,0.671,0,0,0,0,2.014,0,0,2.686,0,0,2.686,0.671,0.671,10.337,12.864
potr.txt_5639,1.293,0,0,0,1.293,1.293,0,0,3.879,6.465,1.293,0,0,0,0,0,0,1.293,0,0,9.057,10.619
potr.txt_2923,0,0,0,0,0,3.7,1.85,2.775,6.475,0,0,2.775,0,0,0,0,0,0,0.925,0,9.542,8.339
potr.txt_1427,1.46,0,0,0,0,0,0,5.842,2.921,4.381,0,4.381,0,0,0,0,1.46,0,0,0,5.973,10.138
potr.txt_2599,0,0,0,0,0,0,0,2.626,0,0,0,0,0,0,3.939,0,0,1.313,2.626,0,12.167,17.583
potr.txt_9531,1.315,0,0,0.658,0,2.631,0,1.315,3.946,3.946,0,0,0,0,0,0,0.658,0.658,0.658,0,10.567,10.338
potr.txt_3579,0,0,0,0,0,4.917,0,0,0,9.833,0,4.917,0,0,0,0,0,4.917,4.917,0,5.04,5.434
potr.txt_11725,0.836,3.342,0,0.836,0.836,2.089,0.836,1.253,0.836,0.836,0,2.507,0.836,0.418,1.253,1.671,0.418,0.418,0.418,1.253,6.96,8.784
potr.txt_1117,0,2.726,0,0.454,0.909,1.363,0,0.909,0,0.454,0,0.909,0,0,3.635,2.272,0.454,0,0,0.454,11.836,10.725
potr.txt_2643,5.594,2.797,0,0,0,0,0,0,0,11.189,0,0,0,0,0,0,0,5.594,2.797,0,5.39,5.82
potr.txt_5709,0,0,0,0,0,95.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
potr.txt_2757,0,1.957,0,0,0,1.957,0,1.957,2.936,0,0,0.979,1.957,0.979,2.936,0.979,0.979,0.979,0,0.979,6.048,10.823
potr.txt_8675,2.412,1.206,1.206,0,0.603,1.809,0,1.206,3.618,2.412,0,0.603,0,0.603,0,1.206,0.603,1.809,0,0,8.3,8.822
potr.txt_7567,0,0,0,3.72,0,0,0,0.93,2.79,0.93,2.79,0.93,0.93,0,1.86,0.93,0,1.86,0,0.93,9.693,8.09
potr.txt_11547,0.831,3.326,0,0,0.831,0.831,0,0.831,0.831,0,0,0,0,0,3.326,0,0,0.831,0.831,1.663,12.492,10.656
potr.txt_595,2.666,0,0,0,0.667,2.666,3.333,1.333,1.333,0.667,0,0.667,0,0,0.667,0.667,0,0.667,0.667,0.667,9.551,10.292
potr.txt_2989,0,0,0,0,4.722,0,0,0,0,0,0,0,0,0,4.722,2.361,0,0,1.18,0,10.424,14.532
potr.txt_4311,0,0,0,0,1.17,0,0,0,2.339,0,0,0,0,0,2.339,0,0,0,4.679,0,13.663,16.036
potr.txt_909,1.309,2.617,0,0,0,7.851,0,1.309,2.617,6.543,0,0,0,1.309,0,2.617,0,1.309,0,0,5.228,6.233
potr.txt_5787,0,0,0,0.888,1.777,0,0,0,3.554,2.665,0,0,0,0,1.777,0.888,0,0,0,0.888,12.531,13.368
potr.txt_11759,1.666,0,0.833,0,0,0,0,3.332,5.831,0.833,0,0.833,2.499,0,0,0,0,1.666,0,0,9.547,9.373
potr.txt_4549,0,0,2.124,0,4.247,0,0,0,0,2.124,0,2.124,2.124,0,0,0,0,2.124,2.124,2.124,7.828,9.466
potr.txt_10745,2.254,3.381,0,0.563,0.563,1.691,0,1.127,0,1.127,0,0,0.563,0.563,2.254,0,0.563,0,0.563,1.691,9.487,10.078
potr.txt_5397,2.813,0,0,0,2.813,1.406,0,0,1.406,2.813,0,1.406,0,0,0,1.406,0,1.406,1.406,1.406,6.982,11.114
potr.txt_1453,0,2.635,0.439,1.317,0.439,3.074,0,0.439,0.878,1.317,0,0.439,1.757,0.878,1.317,0.439,2.196,0.439,0.439,0.878,8,9.098
potr.txt_11883,1.292,0,0.646,0,0.646,0.646,0.646,0,1.292,1.939,0.646,1.292,0,0.646,0,1.292,0,0.646,5.17,0.646,8.355,10.611
potr.txt_6901,1.201,0,0,2.401,0,0,0,0,7.202,2.401,0,6.002,0,0,1.201,1.201,0,0,0,0,8.826,6.349
potr.txt_1651,0.902,0,0,0.902,1.803,0.902,0.902,0,2.705,4.508,0.902,0.902,1.803,0,0,0.902,1.803,2.705,0,0,7.106,8.044
potr.txt_4537,3.782,3.782,0,0,0,0,0,0,3.782,0,3.782,0,0,0,0,11.346,7.564,3.782,0,0,4.844,2.538
potr.txt_9395,0.607,0.607,1.215,0.607,0,0,1.215,0.607,4.86,2.43,0,0.607,0,0,1.215,0,0,1.822,0,0,8.061,12.828
potr.txt_3915,34.19,0,0,0,0,0,0,0,5.698,0,0,0,0,0,0,0,0,0,0,0,3.085,3.705
potr.txt_6425,1.06,0,0,0,0,1.06,0,3.181,5.302,4.242,0,0,0,0,0,2.121,0,0,0,0,7.539,11.959
potr.txt_163,0,0,0,0,0,0,1.342,1.342,1.342,1.342,0,0,2.685,1.342,1.342,1.342,0,0,2.685,1.342,8.335,12.167
potr.txt_1793,0.5,2.002,1.501,3.002,0,1.501,0.5,0,0.5,0.5,0.5,0,0,1.501,5.004,0,0,0,0.5,0,9.736,9.161
potr.txt_1905,0,1.062,0,0,2.123,0,1.062,2.123,4.246,2.123,0,0,1.062,1.062,1.062,0,0,2.123,1.062,0,8.506,8.795
potr.txt_8713,2.843,1.422,1.422,0,0,3.554,0,0.711,2.843,4.265,0,0.711,0,0.711,0,0.711,1.422,2.843,0,0,6.44,7.401
potr.txt_739,4.417,0,0.631,0.631,0,2.524,0,0.631,2.524,1.893,0,1.262,0.631,1.262,0,1.262,0.631,1.262,0.631,0,7.635,8.693
potr.txt_8685,4.167,1.191,0.595,0.595,0,1.191,0,1.191,3.571,1.786,0.595,0.595,0,0,0,1.786,1.191,1.191,0,0,7.055,9.754
potr.txt_4017,0,0,0,0,0,0,0,0,6.255,0,0,0,0,0,0,0,0,0,6.255,0,25.772,0
potr.txt_4943,0,0,0,0,0.995,0,0,1.99,0.995,0,0,0,0.995,0,2.985,0,0.995,1.99,0.995,0,13.3,13.505
potr.txt_9587,0,1.891,0,0,0,0,1.891,0,0,0,0,0,0,0,3.781,0,0,0,3.781,0,8.582,19.387
potr.txt_11477,0,0,0,0,2.374,0,0,0,2.374,2.374,2.374,0,4.748,4.748,2.374,0,0,0,4.748,0,7.349,4.851
potr.txt_1543,0,0,0,1.021,0,0,1.021,1.021,2.041,4.082,0,0,0,0,1.021,0,0,2.041,0,1.021,9.59,14.902
potr.txt_5357,2.162,0,0,0,2.162,1.081,0,0,3.243,2.162,0,0,0,0,0,0,0,2.162,1.081,0,8.547,14.727
potr.txt_10955,0,5.794,0,0.966,0,3.863,0,0.966,0.966,1.931,0,0.966,1.931,0.966,0.966,0.966,4.828,0.966,0.966,0.966,5.799,5.395
potr.txt_10423,3.654,0,0,0,3.654,0,0,0,3.654,0,0,0,0,0,0,0,0,0,0,0,14.577,14.178
potr.txt_10427,0,0,0,0,0,0,0,0,8.887,8.887,0,0,0,0,0,0,0,0,0,0,18.62,0
potr.txt_5411,2.297,0,1.148,1.148,1.148,1.148,0,3.445,2.297,1.148,0,0,0,0,0,1.148,0,0,0,0,9.014,13.01
potr.txt_1937,0.496,0,0,0.496,1.489,2.482,0.496,1.985,1.985,2.482,0.496,1.489,0,0.993,0.993,0,0,0,0.496,0,8.374,11.802
potr.txt_10519,0,0,0,3.813,1.271,2.542,0,1.271,2.542,3.813,0,1.271,0,1.271,0,2.542,0,1.271,0,0,8.941,6.235
potr.txt_1423,1.384,2.769,0,0,0,2.077,0,1.384,5.538,2.769,0,0,1.384,0,0.692,0,0,0.692,0,0,8.593,9.103
potr.txt_2907,0,0,0,0,0,4.658,5.822,0,6.986,0,0,1.164,0,0,0,0,0,0,4.658,0,8.277,5.679
potr.txt_9923,3.012,0,1.506,0,0,2.259,0.753,0.753,3.012,3.012,0.753,0.753,0,0,0,0,0.753,2.259,0,0,7.708,9.859
potr.txt_11895,0,4.748,0,0,1.187,1.187,0,0,0,1.187,0,0,0,0,4.748,0,0,2.374,0,1.187,8.335,11.563
potr.txt_6373,4.334,2.89,0,0,0,1.445,1.445,1.445,0,0,1.445,1.445,0,0,1.445,0,4.334,1.445,1.445,0,6.105,7.97
potr.txt_10523,3.842,0,0,0,0.64,0,0,0,5.763,4.482,0,0,0,0,0,0,0,0,0,0,9.2,13.1
potr.txt_2183,0,2.049,0.683,0,1.366,1.366,0,0,0.683,1.366,1.366,0,0.683,0,2.731,0,0.683,0.683,0,0,12.039,11.834
potr.txt_6489,2.788,0,0,0,0,2.788,0,1.394,2.788,8.365,0,1.394,0,0,0,1.394,1.394,0,0,0,5.966,8.684
potr.txt_9747,0.978,0,0,0,0,0.978,0.978,0,1.956,1.956,0,0.978,0,0,0,0,0,0,3.911,0,11.95,15.251
potr.txt_11973,1.08,0,0,0,2.161,0,0,0,4.322,2.161,0,0,0,0,0,0,0,0,2.161,0,13.448,13.463
potr.txt_12033,0,0,0,0,1.268,0,0,1.268,6.338,2.535,0,0,0,0,0,0,0,0,0,1.268,10.883,14.598
potr.txt_7537,1.333,0,0,0,1.333,3.998,0,1.333,5.33,2.665,1.333,0,0,0,2.665,0,2.665,3.998,0,0,4.956,6.947
potr.txt_2929,0.856,2.569,0,0,0.856,0.856,1.712,0,1.712,0.856,0,0,0,0,1.712,0.856,0.856,0,0.856,2.569,8.499,11.81
potr.txt_6461,1.153,0,0,0,1.153,2.306,0,1.153,0,1.153,2.306,0,0,1.153,1.153,0,1.153,0,1.153,2.306,11.525,8.936
potr.txt_5991,1.991,0,0,1.991,0,5.972,0,1.991,1.991,1.991,0,1.991,0,3.982,0,1.991,1.991,1.991,0,0,6.15,5.111
potr.txt_479,1.13,1.13,0,0.565,0.565,3.956,0,0.565,3.391,2.826,0,1.13,0,0.565,0,1.696,0.565,3.391,0,0,6.744,8.532
potr.txt_2301,3.174,0,0,0.793,1.587,4.761,0.793,0.793,2.38,3.967,0,0,0,0,0,1.587,0,0,0,0,8.124,8.512
potr.txt_6469,0.785,0,0,0,0.785,1.57,0.785,0,0,2.355,0,0,0.785,0.785,3.14,0,0,1.57,0,0,12.645,13.036
potr.txt_7241,0,0,0,0,0,8.882,0,0,0,0,0,0,8.882,4.441,0,0,0,0,0,4.441,7.444,4.462
potr.txt_8469,1.319,0,1.978,3.957,0,0,0,0,0,1.978,0,0,1.319,0.659,1.319,0.659,0.659,3.297,0,1.319,8.664,9.255
potr.txt_213,2.101,0,0,1.051,1.051,3.152,2.101,2.101,2.101,3.152,0,0,2.101,0,0,1.051,0,5.253,0,0,5.093,7.632
potr.txt_5961,1.267,0,1.267,0,1.267,3.801,0,1.267,2.534,2.534,0,0,0,0,0,0,0,3.801,0,0,7.402,11.258
potr.txt_2215,0,0,0,0,4.27,0,0,2.847,0,1.423,0,0,2.847,0,2.847,1.423,0,1.423,0,0,6.37,13.001
potr.txt_6767,3.218,0,1.609,0,6.435,0,0,0,1.609,3.218,0,0,1.609,1.609,0,0,3.218,0,0,0,8.799,5.695
potr.txt_11651,0,0,0,0,10.504,0,0,0,0,10.504,0,0,21.008,0,0,0,0,0,0,0,5.12,1.116
potr.txt_6449,1.045,0,0,0,0,1.045,0,3.135,5.226,2.09,0,0,1.045,0,0,2.09,0,0,1.045,0,7.429,12.347
potr.txt_2819,0,0,0,0,3.775,0,0,0,3.775,0,0,0,0,0,1.887,0,0,0,3.775,0,10.517,14.065
potr.txt_3971,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,5.88,0,2.94,0,0,0,25.407,1.741
